"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2014,2015,2016
"합계","성동구",금호4가동,합계,종사자수,소계,2037,1887,1786
"합계","성동구",금호4가동,합계,종사자수,남,1035,860,830
"합계","성동구",금호4가동,합계,종사자수,여,1002,1027,956
"합계","성동구",금호4가동,개인,사업체수,소계,558,553,551
"합계","성동구",금호4가동,개인,종사자수,소계,1172,1295,1216
"합계","성동구",금호4가동,회사법인,사업체수,소계,36,29,28
"합계","성동구",금호4가동,회사법인,종사자수,소계,507,244,235
"합계","성동구",금호4가동,회사이외의 법인,사업체수,소계,17,13,14
"합계","성동구",금호4가동,회사이외의 법인,종사자수,소계,218,219,186
"합계","성동구",금호4가동,비법인단체,사업체수,소계,31,23,24
"합계","성동구",금호4가동,비법인단체,종사자수,소계,140,129,149
"합계","성동구",성수1가1동,합계,사업체수,사업체수,1510,1486,1546
"합계","성동구",성수1가1동,합계,종사자수,소계,7040,6747,7815
"합계","성동구",성수1가1동,합계,종사자수,남,4583,4324,4714
"합계","성동구",성수1가1동,합계,종사자수,여,2457,2423,3101
"합계","성동구",성수1가1동,개인,사업체수,소계,1174,1154,1137
"합계","성동구",성수1가1동,개인,종사자수,소계,3075,2865,2848
"합계","성동구",성수1가1동,회사법인,사업체수,소계,278,275,348
"합계","성동구",성수1가1동,회사법인,종사자수,소계,2900,2667,3551
"합계","성동구",성수1가1동,회사이외의 법인,사업체수,소계,21,20,25
"합계","성동구",성수1가1동,회사이외의 법인,종사자수,소계,825,1001,1200
"합계","성동구",성수1가1동,비법인단체,사업체수,소계,37,37,36
"합계","성동구",성수1가1동,비법인단체,종사자수,소계,240,214,216
"합계","성동구",성수1가2동,합계,사업체수,사업체수,2035,2128,2198
"합계","성동구",성수1가2동,합계,종사자수,소계,15600,16991,17103
"합계","성동구",성수1가2동,합계,종사자수,남,9305,10475,10727
"합계","성동구",성수1가2동,합계,종사자수,여,6295,6516,6376
"합계","성동구",성수1가2동,개인,사업체수,소계,1331,1366,1388
"합계","성동구",성수1가2동,개인,종사자수,소계,3705,3801,3858
"합계","성동구",성수1가2동,회사법인,사업체수,소계,627,681,719
"합계","성동구",성수1가2동,회사법인,종사자수,소계,10422,11700,12168
"합계","성동구",성수1가2동,회사이외의 법인,사업체수,소계,34,39,46
"합계","성동구",성수1가2동,회사이외의 법인,종사자수,소계,1268,1262,828
"합계","성동구",성수1가2동,비법인단체,사업체수,소계,43,42,45
"합계","성동구",성수1가2동,비법인단체,종사자수,소계,205,228,249
"합계","성동구",성수2가1동,합계,사업체수,사업체수,2417,2568,2626
"합계","성동구",성수2가1동,합계,종사자수,소계,15413,18130,18337
"합계","성동구",성수2가1동,합계,종사자수,남,10082,11596,11615
"합계","성동구",성수2가1동,합계,종사자수,여,5331,6534,6722
"합계","성동구",성수2가1동,개인,사업체수,소계,1784,1839,1871
"합계","성동구",성수2가1동,개인,종사자수,소계,4737,5090,4756
"합계","성동구",성수2가1동,회사법인,사업체수,소계,569,670,691
"합계","성동구",성수2가1동,회사법인,종사자수,소계,9345,11701,12225
"합계","성동구",성수2가1동,회사이외의 법인,사업체수,소계,24,20,24
"합계","성동구",성수2가1동,회사이외의 법인,종사자수,소계,1138,1160,1157
"합계","성동구",성수2가1동,비법인단체,사업체수,소계,40,39,40
"합계","성동구",성수2가1동,비법인단체,종사자수,소계,193,179,199
"합계","성동구",성수2가3동,합계,사업체수,사업체수,4789,4918,5056
"합계","성동구",성수2가3동,합계,종사자수,소계,44694,44795,45871
"합계","성동구",성수2가3동,합계,종사자수,남,28151,29202,29366
"합계","성동구",성수2가3동,합계,종사자수,여,16543,15593,16505
"합계","성동구",성수2가3동,개인,사업체수,소계,2845,2909,3003
"합계","성동구",성수2가3동,개인,종사자수,소계,9572,9610,10245
"합계","성동구",성수2가3동,회사법인,사업체수,소계,1810,1885,1937
"합계","성동구",성수2가3동,회사법인,종사자수,소계,34028,34098,34355
"합계","성동구",성수2가3동,회사이외의 법인,사업체수,소계,78,81,73
"합계","성동구",성수2가3동,회사이외의 법인,종사자수,소계,835,867,967
"합계","성동구",성수2가3동,비법인단체,사업체수,소계,56,43,43
"합계","성동구",성수2가3동,비법인단체,종사자수,소계,259,220,304
"합계","성동구",송정동,합계,사업체수,사업체수,695,702,695
"합계","성동구",송정동,합계,종사자수,소계,2426,2650,2453
"합계","성동구",송정동,합계,종사자수,남,1447,1648,1388
"합계","성동구",송정동,합계,종사자수,여,979,1002,1065
"합계","성동구",송정동,개인,사업체수,소계,610,615,613
"합계","성동구",송정동,개인,종사자수,소계,1190,1380,1335
"합계","성동구",송정동,회사법인,사업체수,소계,52,54,53
"합계","성동구",송정동,회사법인,종사자수,소계,636,714,541
"합계","성동구",송정동,회사이외의 법인,사업체수,소계,16,17,17
"합계","성동구",송정동,회사이외의 법인,종사자수,소계,508,497,548
"합계","성동구",송정동,비법인단체,사업체수,소계,17,16,12
"합계","성동구",송정동,비법인단체,종사자수,소계,92,59,29
"합계","성동구",용답동,합계,사업체수,사업체수,2135,2108,2055
"합계","성동구",용답동,합계,종사자수,소계,14846,15296,15156
"합계","성동구",용답동,합계,종사자수,남,9373,9642,9461
"합계","성동구",용답동,합계,종사자수,여,5473,5654,5695
"합계","성동구",용답동,개인,사업체수,소계,1587,1533,1494
"합계","성동구",용답동,개인,종사자수,소계,3576,3502,3516
"합계","성동구",용답동,회사법인,사업체수,소계,463,491,469
"합계","성동구",용답동,회사법인,종사자수,소계,8214,8633,8325
"합계","성동구",용답동,회사이외의 법인,사업체수,소계,42,44,49
"합계","성동구",용답동,회사이외의 법인,종사자수,소계,2822,2919,3101
"합계","성동구",용답동,비법인단체,사업체수,소계,43,40,43
"합계","성동구",용답동,비법인단체,종사자수,소계,234,242,214
"합계","성동구",왕십리도선동,합계,사업체수,사업체수,1730,1848,1906
"합계","성동구",왕십리도선동,합계,종사자수,소계,8608,10617,11693
"합계","성동구",왕십리도선동,합계,종사자수,남,4426,5205,5398
"합계","성동구",왕십리도선동,합계,종사자수,여,4182,5412,6295
"합계","성동구",왕십리도선동,개인,사업체수,소계,1393,1501,1575
"합계","성동구",왕십리도선동,개인,종사자수,소계,3589,3844,4316
"합계","성동구",왕십리도선동,회사법인,사업체수,소계,253,262,247
"합계","성동구",왕십리도선동,회사법인,종사자수,소계,3797,5606,6044
"합계","성동구",왕십리도선동,회사이외의 법인,사업체수,소계,39,38,40
"합계","성동구",왕십리도선동,회사이외의 법인,종사자수,소계,801,638,862
"합계","성동구",왕십리도선동,비법인단체,사업체수,소계,45,47,44
"합계","성동구",왕십리도선동,비법인단체,종사자수,소계,421,529,471
"합계","성동구",금호2.3가동,합계,사업체수,사업체수,1016,975,1008
"합계","성동구",금호2.3가동,합계,종사자수,소계,2273,2528,2758
"합계","성동구",금호2.3가동,합계,종사자수,남,1045,1116,1223
"합계","성동구",금호2.3가동,합계,종사자수,여,1228,1412,1535
"합계","성동구",금호2.3가동,개인,사업체수,소계,926,894,928
"합계","성동구",금호2.3가동,개인,종사자수,소계,1672,1873,1962
"합계","성동구",금호2.3가동,회사법인,사업체수,소계,29,27,27
"합계","성동구",금호2.3가동,회사법인,종사자수,소계,184,198,290
"합계","성동구",금호2.3가동,회사이외의 법인,사업체수,소계,15,15,18
"합계","성동구",금호2.3가동,회사이외의 법인,종사자수,소계,204,224,278
"합계","성동구",금호2.3가동,비법인단체,사업체수,소계,46,39,35
"합계","성동구",금호2.3가동,비법인단체,종사자수,소계,213,233,228
"합계","성동구",옥수동,합계,사업체수,사업체수,809,796,825
"합계","성동구",옥수동,합계,종사자수,소계,2865,2815,3046
"합계","성동구",옥수동,합계,종사자수,남,1358,1256,1356
"합계","성동구",옥수동,합계,종사자수,여,1507,1559,1690
"합계","성동구",옥수동,개인,사업체수,소계,658,643,665
"합계","성동구",옥수동,개인,종사자수,소계,1617,1617,1648
"합계","성동구",옥수동,회사법인,사업체수,소계,80,81,87
"합계","성동구",옥수동,회사법인,종사자수,소계,499,475,586
"합계","성동구",옥수동,회사이외의 법인,사업체수,소계,18,19,19
"합계","성동구",옥수동,회사이외의 법인,종사자수,소계,434,433,432
"합계","성동구",옥수동,비법인단체,사업체수,소계,53,53,54
"합계","성동구",옥수동,비법인단체,종사자수,소계,315,290,380
"합계","광진구",소계,합계,사업체수,사업체수,24760,24531,24895
"합계","광진구",소계,합계,종사자수,소계,117420,123689,126937
"합계","광진구",소계,합계,종사자수,남,65612,69279,71400
"합계","광진구",소계,합계,종사자수,여,51808,54410,55537
"합계","광진구",소계,개인,사업체수,소계,20413,20108,20432
"합계","광진구",소계,개인,종사자수,소계,50165,50689,50857
"합계","광진구",소계,회사법인,사업체수,소계,3207,3316,3351
"합계","광진구",소계,회사법인,종사자수,소계,44672,48537,51273
"합계","광진구",소계,회사이외의 법인,사업체수,소계,451,467,473
"합계","광진구",소계,회사이외의 법인,종사자수,소계,18914,20970,21448
"합계","광진구",소계,비법인단체,사업체수,소계,689,640,639
"합계","광진구",소계,비법인단체,종사자수,소계,3669,3493,3359
"합계","광진구",화양동,합계,사업체수,사업체수,2510,2379,2474
"합계","광진구",화양동,합계,종사자수,소계,14547,14521,15035
"합계","광진구",화양동,합계,종사자수,남,7579,7473,7808
"합계","광진구",화양동,합계,종사자수,여,6968,7048,7227
"합계","광진구",화양동,개인,사업체수,소계,2113,2024,2102
"합계","광진구",화양동,개인,종사자수,소계,6599,6531,6615
"합계","광진구",화양동,회사법인,사업체수,소계,294,260,276
"합계","광진구",화양동,회사법인,종사자수,소계,2613,2495,2842
"합계","광진구",화양동,회사이외의 법인,사업체수,소계,58,53,52
"합계","광진구",화양동,회사이외의 법인,종사자수,소계,5147,5287,5393
"합계","광진구",화양동,비법인단체,사업체수,소계,45,42,44
"합계","광진구",화양동,비법인단체,종사자수,소계,188,208,185
"합계","광진구",군자동,합계,사업체수,사업체수,1566,1595,1609
"합계","광진구",군자동,합계,종사자수,소계,7756,9606,10040
"합계","광진구",군자동,합계,종사자수,남,4375,5115,5374
"합계","광진구",군자동,합계,종사자수,여,3381,4491,4666
"합계","광진구",군자동,개인,사업체수,소계,1289,1286,1311
"합계","광진구",군자동,개인,종사자수,소계,2978,3273,3184
"합계","광진구",군자동,회사법인,사업체수,소계,208,230,223
"합계","광진구",군자동,회사법인,종사자수,소계,2221,3520,4021
"합계","광진구",군자동,회사이외의 법인,사업체수,소계,28,35,34
"합계","광진구",군자동,회사이외의 법인,종사자수,소계,2408,2619,2626
"합계","광진구",군자동,비법인단체,사업체수,소계,41,44,41
"합계","광진구",군자동,비법인단체,종사자수,소계,149,194,209
"합계","광진구",중곡1동,합계,사업체수,사업체수,1634,1623,1639
"합계","광진구",중곡1동,합계,종사자수,소계,7185,6630,6476
"합계","광진구",중곡1동,합계,종사자수,남,4121,4034,3927
"합계","광진구",중곡1동,합계,종사자수,여,3064,2596,2549
"합계","광진구",중곡1동,개인,사업체수,소계,1397,1368,1392
"합계","광진구",중곡1동,개인,종사자수,소계,3547,3272,3264
"합계","광진구",중곡1동,회사법인,사업체수,소계,186,203,192
"합계","광진구",중곡1동,회사법인,종사자수,소계,3320,3047,2878
"합계","광진구",중곡1동,회사이외의 법인,사업체수,소계,15,17,16
"합계","광진구",중곡1동,회사이외의 법인,종사자수,소계,185,218,187
"합계","광진구",중곡1동,비법인단체,사업체수,소계,36,35,39
"합계","광진구",중곡1동,비법인단체,종사자수,소계,133,93,147
"합계","광진구",중곡2동,합계,사업체수,사업체수,1726,1666,1660
"합계","광진구",중곡2동,합계,종사자수,소계,6100,7315,6711
"합계","광진구",중곡2동,합계,종사자수,남,2974,3752,3403
"합계","광진구",중곡2동,합계,종사자수,여,3126,3563,3308
"합계","광진구",중곡2동,개인,사업체수,소계,1429,1367,1366
"합계","광진구",중곡2동,개인,종사자수,소계,3670,3534,3498
"합계","광진구",중곡2동,회사법인,사업체수,소계,218,221,218
"합계","광진구",중곡2동,회사법인,종사자수,소계,1713,3003,2609
"합계","광진구",중곡2동,회사이외의 법인,사업체수,소계,24,30,27
"합계","광진구",중곡2동,회사이외의 법인,종사자수,소계,454,533,436
"합계","광진구",중곡2동,비법인단체,사업체수,소계,55,48,49
"합계","광진구",중곡2동,비법인단체,종사자수,소계,263,245,168
"합계","광진구",중곡3동,합계,사업체수,사업체수,1346,1344,1347
"합계","광진구",중곡3동,합계,종사자수,소계,4649,4807,5601
"합계","광진구",중곡3동,합계,종사자수,남,2443,2490,3118
"합계","광진구",중곡3동,합계,종사자수,여,2206,2317,2483
"합계","광진구",중곡3동,개인,사업체수,소계,1211,1203,1194
"합계","광진구",중곡3동,개인,종사자수,소계,2669,2587,2875
"합계","광진구",중곡3동,회사법인,사업체수,소계,81,89,99
"합계","광진구",중곡3동,회사법인,종사자수,소계,1111,1350,1802
"합계","광진구",중곡3동,회사이외의 법인,사업체수,소계,17,16,16
"합계","광진구",중곡3동,회사이외의 법인,종사자수,소계,686,630,665
"합계","광진구",중곡3동,비법인단체,사업체수,소계,37,36,38
"합계","광진구",중곡3동,비법인단체,종사자수,소계,183,240,259
"합계","광진구",중곡4동,합계,사업체수,사업체수,1541,1515,1545
"합계","광진구",중곡4동,합계,종사자수,소계,4769,4786,4810
"합계","광진구",중곡4동,합계,종사자수,남,2441,2661,2661
"합계","광진구",중곡4동,합계,종사자수,여,2328,2125,2149
"합계","광진구",중곡4동,개인,사업체수,소계,1396,1360,1395
"합계","광진구",중곡4동,개인,종사자수,소계,3190,3038,3088
"합계","광진구",중곡4동,회사법인,사업체수,소계,87,96,92
"합계","광진구",중곡4동,회사법인,종사자수,소계,799,956,939
"합계","광진구",중곡4동,회사이외의 법인,사업체수,소계,24,25,25
"합계","광진구",중곡4동,회사이외의 법인,종사자수,소계,671,682,663
"합계","광진구",중곡4동,비법인단체,사업체수,소계,34,34,33
"합계","광진구",중곡4동,비법인단체,종사자수,소계,109,110,120
"합계","광진구",능동,합계,사업체수,사업체수,744,740,758
"합계","광진구",능동,합계,종사자수,소계,4774,5680,5945
"합계","광진구",능동,합계,종사자수,남,2476,2655,3066
"합계","광진구",능동,합계,종사자수,여,2298,3025,2879
"합계","광진구",능동,개인,사업체수,소계,519,515,525
"합계","광진구",능동,개인,종사자수,소계,1475,1667,1643
"합계","광진구",능동,회사법인,사업체수,소계,175,177,187
"합계","광진구",능동,회사법인,종사자수,소계,1945,1799,2028
"합계","광진구",능동,회사이외의 법인,사업체수,소계,32,33,32
"합계","광진구",능동,회사이외의 법인,종사자수,소계,1274,2133,2210
"합계","광진구",능동,비법인단체,사업체수,소계,18,15,14
"합계","광진구",능동,비법인단체,종사자수,소계,80,81,64
"합계","광진구",구의1동,합계,사업체수,사업체수,1871,1894,1900
"합계","광진구",구의1동,합계,종사자수,소계,6005,7100,6556
"합계","광진구",구의1동,합계,종사자수,남,3337,4165,3668
"합계","광진구",구의1동,합계,종사자수,여,2668,2935,2888
"합계","광진구",구의1동,개인,사업체수,소계,1539,1547,1567
"합계","광진구",구의1동,개인,종사자수,소계,3380,3573,3553
"합계","광진구",구의1동,회사법인,사업체수,소계,239,254,239
"합계","광진구",구의1동,회사법인,종사자수,소계,2040,2535,2180
"합계","광진구",구의1동,회사이외의 법인,사업체수,소계,34,34,36
"합계","광진구",구의1동,회사이외의 법인,종사자수,소계,340,753,582
"합계","광진구",구의1동,비법인단체,사업체수,소계,59,59,58
"합계","광진구",구의1동,비법인단체,종사자수,소계,245,239,241
"합계","광진구",구의2동,합계,사업체수,사업체수,1287,1240,1251
"합계","광진구",구의2동,합계,종사자수,소계,5145,5035,5199
"합계","광진구",구의2동,합계,종사자수,남,2928,2794,2854
"합계","광진구",구의2동,합계,종사자수,여,2217,2241,2345
"합계","광진구",구의2동,개인,사업체수,소계,1075,1039,1039
"합계","광진구",구의2동,개인,종사자수,소계,2332,2229,2354
"합계","광진구",구의2동,회사법인,사업체수,소계,131,125,132
"합계","광진구",구의2동,회사법인,종사자수,소계,1710,1697,1847
"합계","광진구",구의2동,회사이외의 법인,사업체수,소계,34,37,41
"합계","광진구",구의2동,회사이외의 법인,종사자수,소계,827,842,873
"합계","광진구",구의2동,비법인단체,사업체수,소계,47,39,39
"합계","광진구",구의2동,비법인단체,종사자수,소계,276,267,125
"합계","광진구",구의3동,합계,사업체수,사업체수,2576,2618,2636
"합계","광진구",구의3동,합계,종사자수,소계,18683,17302,19517
"합계","광진구",구의3동,합계,종사자수,남,12647,11282,13393
"합계","광진구",구의3동,합계,종사자수,여,6036,6020,6124
"합계","광진구",구의3동,개인,사업체수,소계,1973,2003,2015
"합계","광진구",구의3동,개인,종사자수,소계,4887,5053,5051
"합계","광진구",구의3동,회사법인,사업체수,소계,518,532,541
"합계","광진구",구의3동,회사법인,종사자수,소계,12570,11095,13251
"합계","광진구",구의3동,회사이외의 법인,사업체수,소계,30,31,28
"합계","광진구",구의3동,회사이외의 법인,종사자수,소계,801,811,852
"합계","광진구",구의3동,비법인단체,사업체수,소계,55,52,52
"합계","광진구",구의3동,비법인단체,종사자수,소계,425,343,363
"합계","광진구",광장동,합계,사업체수,사업체수,1440,1375,1402
"합계","광진구",광장동,합계,종사자수,소계,11022,10901,12078
"합계","광진구",광장동,합계,종사자수,남,6035,5887,6498
"합계","광진구",광장동,합계,종사자수,여,4987,5014,5580
"합계","광진구",광장동,개인,사업체수,소계,988,936,954
"합계","광진구",광장동,개인,종사자수,소계,2748,2610,2651
"합계","광진구",광장동,회사법인,사업체수,소계,351,342,346
"합계","광진구",광장동,회사법인,종사자수,소계,6184,6086,7415
"합계","광진구",광장동,회사이외의 법인,사업체수,소계,40,36,41
"합계","광진구",광장동,회사이외의 법인,종사자수,소계,1427,1528,1383
"합계","광진구",광장동,비법인단체,사업체수,소계,61,61,61
"합계","광진구",광장동,비법인단체,종사자수,소계,663,677,629
"합계","광진구",자양1동,합계,사업체수,사업체수,1652,1743,1736
"합계","광진구",자양1동,합계,종사자수,소계,6772,9053,8527
"합계","광진구",자양1동,합계,종사자수,남,3615,5384,4923
"합계","광진구",자양1동,합계,종사자수,여,3157,3669,3604
"합계","광진구",자양1동,개인,사업체수,소계,1404,1451,1456
"합계","광진구",자양1동,개인,종사자수,소계,3294,3718,3633
"합계","광진구",자양1동,회사법인,사업체수,소계,174,220,205
"합계","광진구",자양1동,회사법인,종사자수,소계,1968,3763,3168
"합계","광진구",자양1동,회사이외의 법인,사업체수,소계,26,27,29
"합계","광진구",자양1동,회사이외의 법인,종사자수,소계,1327,1372,1504
"합계","광진구",자양1동,비법인단체,사업체수,소계,48,45,46
"합계","광진구",자양1동,비법인단체,종사자수,소계,183,200,222
"합계","광진구",자양2동,합계,사업체수,사업체수,1488,1496,1524
"합계","광진구",자양2동,합계,종사자수,소계,7178,7978,7659
"합계","광진구",자양2동,합계,종사자수,남,4081,4651,4376
"합계","광진구",자양2동,합계,종사자수,여,3097,3327,3283
"합계","광진구",자양2동,개인,사업체수,소계,1217,1230,1254
"합계","광진구",자양2동,개인,종사자수,소계,2645,2832,2664
"합계","광진구",자양2동,회사법인,사업체수,소계,180,183,188
"합계","광진구",자양2동,회사법인,종사자수,소계,2296,2549,2067
"합계","광진구",자양2동,회사이외의 법인,사업체수,소계,38,40,39
"합계","광진구",자양2동,회사이외의 법인,종사자수,소계,2088,2424,2699
"합계","광진구",자양2동,비법인단체,사업체수,소계,53,43,43
"합계","광진구",자양2동,비법인단체,종사자수,소계,149,173,229
"합계","광진구",자양3동,합계,사업체수,사업체수,1299,1310,1356
"합계","광진구",자양3동,합계,종사자수,소계,6077,5908,6395
"합계","광진구",자양3동,합계,종사자수,남,2827,2713,2911
"합계","광진구",자양3동,합계,종사자수,여,3250,3195,3484
"합계","광진구",자양3동,개인,사업체수,소계,1020,1024,1044
"합계","광진구",자양3동,개인,종사자수,소계,2675,2611,2698
"합계","광진구",자양3동,회사법인,사업체수,소계,205,214,239
"합계","광진구",자양3동,회사법인,종사자수,소계,2317,2221,2630
"합계","광진구",자양3동,회사이외의 법인,사업체수,소계,22,22,25
"합계","광진구",자양3동,회사이외의 법인,종사자수,소계,788,784,816
"합계","광진구",자양3동,비법인단체,사업체수,소계,52,50,48
"합계","광진구",자양3동,비법인단체,종사자수,소계,297,292,251
"합계","광진구",자양4동,합계,사업체수,사업체수,2080,1993,2058
"합계","광진구",자양4동,합계,종사자수,소계,6758,7067,6388
"합계","광진구",자양4동,합계,종사자수,남,3733,4223,3420
"합계","광진구",자양4동,합계,종사자수,여,3025,2844,2968
"합계","광진구",자양4동,개인,사업체수,소계,1843,1755,1818
"합계","광진구",자양4동,개인,종사자수,소계,4076,4161,4086
"합계","광진구",자양4동,회사법인,사업체수,소계,160,170,174
"합계","광진구",자양4동,회사법인,종사자수,소계,1865,2421,1596
"합계","광진구",자양4동,회사이외의 법인,사업체수,소계,29,31,32
"합계","광진구",자양4동,회사이외의 법인,종사자수,소계,491,354,559
"합계","광진구",자양4동,비법인단체,사업체수,소계,48,37,34
"합계","광진구",자양4동,비법인단체,종사자수,소계,326,131,147
"합계","동대문구",소계,합계,사업체수,사업체수,32878,32994,32762
"합계","동대문구",소계,합계,종사자수,소계,137079,143858,144172
"합계","동대문구",소계,합계,종사자수,남,74524,77571,77453
"합계","동대문구",소계,합계,종사자수,여,62555,66287,66719
"합계","동대문구",소계,개인,사업체수,소계,28211,28300,28040
"합계","동대문구",소계,개인,종사자수,소계,62894,65424,65119
"합계","동대문구",소계,회사법인,사업체수,소계,3399,3441,3450
"합계","동대문구",소계,회사법인,종사자수,소계,44315,46172,46235
"합계","동대문구",소계,회사이외의 법인,사업체수,소계,512,555,561
"합계","동대문구",소계,회사이외의 법인,종사자수,소계,25765,28298,28411
"합계","동대문구",소계,비법인단체,사업체수,소계,756,698,711
"합계","동대문구",소계,비법인단체,종사자수,소계,4105,3964,4407
"합계","동대문구",회기동,합계,사업체수,사업체수,1004,964,988
"합계","동대문구",회기동,합계,종사자수,소계,9582,10333,9709
"합계","동대문구",회기동,합계,종사자수,남,4416,4510,4512
"합계","동대문구",회기동,합계,종사자수,여,5166,5823,5197
"합계","동대문구",회기동,개인,사업체수,소계,882,840,865
"합계","동대문구",회기동,개인,종사자수,소계,2369,2163,2262
"합계","동대문구",회기동,회사법인,사업체수,소계,64,63,67
"합계","동대문구",회기동,회사법인,종사자수,소계,718,815,758
"합계","동대문구",회기동,회사이외의 법인,사업체수,소계,38,38,36
"합계","동대문구",회기동,회사이외의 법인,종사자수,소계,6379,7269,6607
"합계","동대문구",회기동,비법인단체,사업체수,소계,20,23,20
"합계","동대문구",회기동,비법인단체,종사자수,소계,116,86,82
"합계","동대문구",휘경1동,합계,사업체수,사업체수,1055,1035,1027
"합계","동대문구",휘경1동,합계,종사자수,소계,4061,4584,4606
"합계","동대문구",휘경1동,합계,종사자수,남,1840,2255,2273
"합계","동대문구",휘경1동,합계,종사자수,여,2221,2329,2333
"합계","동대문구",휘경1동,개인,사업체수,소계,905,885,872
"합계","동대문구",휘경1동,개인,종사자수,소계,2256,2536,2476
"합계","동대문구",휘경1동,회사법인,사업체수,소계,87,89,92
"합계","동대문구",휘경1동,회사법인,종사자수,소계,1501,1731,1817
"합계","동대문구",휘경1동,회사이외의 법인,사업체수,소계,18,17,20
"합계","동대문구",휘경1동,회사이외의 법인,종사자수,소계,99,109,187
"합계","동대문구",휘경1동,비법인단체,사업체수,소계,45,44,43
"합계","동대문구",휘경1동,비법인단체,종사자수,소계,205,208,126
"합계","동대문구",휘경2동,합계,사업체수,사업체수,1142,1156,1197
"합계","동대문구",휘경2동,합계,종사자수,소계,4772,5308,4977
"합계","동대문구",휘경2동,합계,종사자수,남,2348,2569,2515
"합계","동대문구",휘경2동,합계,종사자수,여,2424,2739,2462
"합계","동대문구",휘경2동,개인,사업체수,소계,1030,1039,1082
"합계","동대문구",휘경2동,개인,종사자수,소계,1816,1864,1847
"합계","동대문구",휘경2동,회사법인,사업체수,소계,40,47,45
"합계","동대문구",휘경2동,회사법인,종사자수,소계,464,896,678
"합계","동대문구",휘경2동,회사이외의 법인,사업체수,소계,34,35,34
"합계","동대문구",휘경2동,회사이외의 법인,종사자수,소계,2151,2248,2190
"합계","동대문구",휘경2동,비법인단체,사업체수,소계,38,35,36
"합계","동대문구",휘경2동,비법인단체,종사자수,소계,341,300,262
"합계","동대문구",청량리동,합계,사업체수,사업체수,1746,1727,1683
"합계","동대문구",청량리동,합계,종사자수,소계,8159,8561,8132
"합계","동대문구",청량리동,합계,종사자수,남,4398,4628,4608
"합계","동대문구",청량리동,합계,종사자수,여,3761,3933,3524
"합계","동대문구",청량리동,개인,사업체수,소계,1520,1485,1435
"합계","동대문구",청량리동,개인,종사자수,소계,3622,3744,3359
"합계","동대문구",청량리동,회사법인,사업체수,소계,117,133,134
"합계","동대문구",청량리동,회사법인,종사자수,소계,1284,1478,1520
"합계","동대문구",청량리동,회사이외의 법인,사업체수,소계,49,52,56
"합계","동대문구",청량리동,회사이외의 법인,종사자수,소계,2804,2848,2883
"합계","동대문구",청량리동,비법인단체,사업체수,소계,60,57,58
"합계","동대문구",청량리동,비법인단체,종사자수,소계,449,491,370
"합계","동대문구",용신동,합계,사업체수,사업체수,5776,5795,5820
"합계","동대문구",용신동,합계,종사자수,소계,30562,32090,32819
"합계","동대문구",용신동,합계,종사자수,남,17570,18296,18189
"합계","동대문구",용신동,합계,종사자수,여,12992,13794,14630
"합계","동대문구",용신동,개인,사업체수,소계,4735,4756,4767
"합계","동대문구",용신동,개인,종사자수,소계,11214,11501,11534
"합계","동대문구",용신동,회사법인,사업체수,소계,850,853,866
"합계","동대문구",용신동,회사법인,종사자수,소계,14486,15579,15776
"합계","동대문구",용신동,회사이외의 법인,사업체수,소계,105,109,109
"합계","동대문구",용신동,회사이외의 법인,종사자수,소계,4480,4569,5031
"합계","동대문구",용신동,비법인단체,사업체수,소계,86,77,78
"합계","동대문구",용신동,비법인단체,종사자수,소계,382,441,478
"합계","동대문구",제기동,합계,사업체수,사업체수,4697,4820,4739
"합계","동대문구",제기동,합계,종사자수,소계,12105,12227,11977
"합계","동대문구",제기동,합계,종사자수,남,6533,6807,6586
"합계","동대문구",제기동,합계,종사자수,여,5572,5420,5391
"합계","동대문구",제기동,개인,사업체수,소계,4249,4368,4276
"합계","동대문구",제기동,개인,종사자수,소계,7985,8257,8058
"합계","동대문구",제기동,회사법인,사업체수,소계,328,337,342
"합계","동대문구",제기동,회사법인,종사자수,소계,2687,2579,2338
"합계","동대문구",제기동,회사이외의 법인,사업체수,소계,40,46,48
"합계","동대문구",제기동,회사이외의 법인,종사자수,소계,955,1077,1041
"합계","동대문구",제기동,비법인단체,사업체수,소계,80,69,73
"합계","동대문구",제기동,비법인단체,종사자수,소계,478,314,540
"합계","동대문구",전농1동,합계,사업체수,사업체수,2339,2412,2178
"합계","동대문구",전농1동,합계,종사자수,소계,7903,8614,8303
"합계","동대문구",전농1동,합계,종사자수,남,3966,4265,4270
"합계","동대문구",전농1동,합계,종사자수,여,3937,4349,4033
"합계","동대문구",전농1동,개인,사업체수,소계,2039,2075,1865
"합계","동대문구",전농1동,개인,종사자수,소계,4364,4488,4032
"합계","동대문구",전농1동,회사법인,사업체수,소계,222,251,228
"합계","동대문구",전농1동,회사법인,종사자수,소계,2007,2305,2256
"합계","동대문구",전농1동,회사이외의 법인,사업체수,소계,28,35,33
"합계","동대문구",전농1동,회사이외의 법인,종사자수,소계,1314,1634,1782
"합계","동대문구",전농1동,비법인단체,사업체수,소계,50,51,52
"합계","동대문구",전농1동,비법인단체,종사자수,소계,218,187,233
"합계","동대문구",전농2동,합계,사업체수,사업체수,861,916,875
"합계","동대문구",전농2동,합계,종사자수,소계,4459,4819,4824
