,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
504,동강오리,,중랑구,주소 서울특별시 중랑구 용마산로115길 10,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2020-10-26,괜찮다,7,3.0,3.0,1.0
505,하노이별,,중랑구,주소 서울특별시 중랑구 망우로 353,음식 종류 베트남 음식,가격대 만원 미만,2018-07-25,별로,5,1.0,3.0,1.0
506,낙지방,,중랑구,주소 서울특별시 중랑구 신내로 225 디아뜨갤러리 160호,음식 종류 해산물 요리,가격대 만원-2만원,0,0,4,2.0,1.0,1.0
507,맛닭꼬,,중랑구,주소 서울특별시 중랑구 사가정로52길 17,음식 종류 치킨 / 호프 / 펍,0,2019-05-29,맛있다,4,3.0,1.0,0.0
508,포앤시드니,,중랑구,주소 서울특별시 중랑구 동일로 932 자이아파트상가 201동 113호,음식 종류 베트남 음식,가격대 만원 미만,2018-08-19,별로,5,2.0,2.0,1.0
509,장수돼지갈비,,중랑구,주소 서울특별시 중랑구 봉화산로56길 86,음식 종류 고기 요리,가격대 2만원-3만원,2021-11-05,맛있다,4,2.0,2.0,0.0
510,벌교꼬막포차,,중랑구,주소 서울특별시 중랑구 봉우재로33길 41,음식 종류 해산물 요리,가격대 만원-2만원,2022-05-07,맛있다,4,4.0,0.0,0.0
511,후후스시,,중랑구,주소 서울특별시 중랑구 겸재로 198,음식 종류 회 / 스시,가격대 만원-2만원,2020-01-19,괜찮다,3,2.0,1.0,0.0
512,장어세상,,중랑구,주소 서울특별시 중랑구 용마산로129길 4,음식 종류 해산물 요리,가격대 2만원-3만원,2020-02-27,맛있다,3,2.0,1.0,0.0
513,돈카츠요,,중랑구,주소 서울특별시 중랑구 신내로 155 1F 103호,음식 종류 까스 요리,가격대 만원-2만원,2021-05-12,맛있다,3,2.0,1.0,0.0
514,키미노돼지국밥,,중랑구,주소 서울특별시 중랑구 중랑천로10길 92 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2020-12-01,맛있다,2,2.0,0.0,0.0
515,산채보리밥,,중랑구,주소 서울특별시 중랑구 동일로157길 8,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,0,0,3,3.0,0.0,0.0
516,만두박사,,중랑구,주소 서울특별시 중랑구 공릉로 66-1,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2019-11-25,괜찮다,2,0.0,2.0,0.0
517,단미화커피,,중랑구,주소 서울특별시 중랑구 망우로 258,음식 종류 카페 / 디저트,가격대 만원 미만,2021-07-06,괜찮다,2,1.0,1.0,0.0
518,만주리양꼬치,,중랑구,주소 서울특별시 중랑구 봉화산로54길 29,음식 종류 기타 중식,가격대 만원-2만원,2020-03-16,괜찮다,2,1.0,1.0,0.0
519,토평한우소곱창,,중랑구,주소 서울특별시 중랑구 신내로 211 금강리빙스텔 133호,음식 종류 고기 요리,가격대 만원-2만원,2021-09-07,맛있다,2,1.0,1.0,0.0
520,바다회천국,,중랑구,주소 서울특별시 중랑구 용마산로 494,음식 종류 해산물 요리,가격대 2만원-3만원,2021-10-16,맛있다,2,1.0,1.0,0.0
521,한동길뼈다귀감자탕,4.3,중랑구,주소 서울특별시 중랑구 신내로 225,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2021-05-17,괜찮다,8,5.0,3.0,0.0
522,쿠우쿠우,,중랑구,주소 서울특별시 중랑구 망우로 316 이지팰리스 3F,음식 종류 뷔페,가격대 만원-2만원,2022-01-08,맛있다,5,4.0,0.0,1.0
523,왕십리불곱창,,중랑구,주소 서울특별시 중랑구 상봉로 102,음식 종류 고기 요리,가격대 만원-2만원,2020-08-24,맛있다,5,4.0,0.0,1.0
524,커피스터프,,중랑구,주소 서울특별시 중랑구 망우로42길 10 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-24,맛있다,4,4.0,0.0,0.0
525,만희네참숯불닭갈비,,중랑구,주소 서울특별시 중랑구 사가정로 371,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2020-03-02,맛있다,5,1.0,3.0,1.0
526,이강분무교동낙지나라,,중랑구,주소 서울특별시 중랑구 면목로 320,음식 종류 해산물 요리,가격대 만원-2만원,2022-05-01,맛있다,3,2.0,0.0,1.0
527,역전할머니맥주,,중랑구,주소 서울특별시 중랑구 봉우재로33길 42,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-08-10,괜찮다,3,1.0,2.0,0.0
528,어느날오늘,,중랑구,주소 서울특별시 중랑구 봉화산로30길 98 삼성팰리스,음식 종류 카페 / 디저트,가격대 만원 미만,2019-03-21,괜찮다,2,1.0,1.0,0.0
529,조개나루터,,중랑구,주소 서울특별시 중랑구 중랑천로12길 59,음식 종류 해산물 요리,0,2020-09-07,맛있다,2,2.0,0.0,0.0
530,일차돌,,중랑구,주소 서울특별시 중랑구 동일로 946,음식 종류 고기 요리,가격대 만원-2만원,2019-07-05,맛있다,2,1.0,1.0,0.0
531,산채가,,중랑구,주소 서울특별시 중랑구 동일로157길 30,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-05-17,맛있다,1,1.0,0.0,0.0
532,용호횟집,,중랑구,주소 서울특별시 중랑구 중랑역로 44-1,음식 종류 해산물 요리,가격대 만원-2만원,2020-01-03,맛있다,1,1.0,0.0,0.0
533,화성각,,중랑구,주소 서울특별시 중랑구 면목로48길 37,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-01-05,맛있다,1,1.0,0.0,0.0
534,원박사소곱창,,중랑구,주소 서울특별시 중랑구 봉우재로33길 31,음식 종류 고기 요리,가격대 2만원-3만원,2022-01-30,맛있다,1,1.0,0.0,0.0
535,마구로,,중랑구,주소 서울특별시 중랑구 동일로118길 35,음식 종류 회 / 스시,가격대 3만원-4만원,2017-04-20,맛있다,3,2.0,0.0,1.0
536,봉일천돼지부속,,중랑구,주소 서울특별시 중랑구 봉우재로33길 23,음식 종류 고기 요리,가격대 만원-2만원,2022-06-23,맛있다,3,3.0,0.0,0.0
537,시래궁,,중랑구,주소 서울특별시 중랑구 봉우재로 113,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2020-01-15,맛있다,3,3.0,0.0,0.0
538,가츠라,,중랑구,주소 서울특별시 중랑구 망우로55길 11-10 홈플러스,음식 종류 까스 요리,가격대 만원 미만,2019-01-28,괜찮다,5,1.0,4.0,0.0
539,미뢰식당,,중랑구,주소 서울특별시 중랑구 면목로88길 5-4 1F,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-07-23,맛있다,3,3.0,0.0,0.0
540,먹골골목냉면,,중랑구,주소 서울특별시 중랑구 공릉로 56-8,음식 종류 국수 / 면 요리,가격대 만원 미만,2019-06-04,괜찮다,2,1.0,1.0,0.0
541,제주돈선생,,중랑구,주소 서울특별시 중랑구 중랑천로12길 61,음식 종류 고기 요리,가격대 만원-2만원,2020-02-21,맛있다,2,2.0,0.0,0.0
542,연탄돼지갈비,,중랑구,주소 서울특별시 중랑구 봉우재로 159,음식 종류 고기 요리,가격대 만원-2만원,2016-06-21,맛있다,1,1.0,0.0,0.0
543,명동칼국수샤브샤브,,중랑구,주소 서울특별시 중랑구 동일로 932 이마트 B1,음식 종류 국수 / 면 요리,가격대 만원 미만,2016-04-02,괜찮다,3,1.0,2.0,0.0
544,봉평막국수,,중랑구,주소 서울특별시 중랑구 신내로 225 디아뜨갤러리 152호,음식 종류 국수 / 면 요리,가격대 만원 미만,0,0,1,1.0,0.0,0.0
545,넝쿨곱창,,중랑구,주소 서울특별시 중랑구 중랑역로 119,음식 종류 고기 요리,가격대 만원 미만,0,0,1,1.0,0.0,0.0
546,한스참숯불닭갈비,,중랑구,주소 서울특별시 중랑구 중랑역로 117,음식 종류 닭 / 오리 요리,가격대 만원 미만,0,0,1,1.0,0.0,0.0
547,Colors,,중랑구,주소 서울특별시 중랑구 동일로 932 묵동자이아파트 202동 1F 123호,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,1,0.0,1.0,0.0
548,커피볶는성군,,중랑구,주소 서울특별시 중랑구 면목천로 177 B동 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-05-04,괜찮다,1,0.0,1.0,0.0
549,섭이네고기집,,중랑구,주소 서울특별시 중랑구 동일로109길 66,음식 종류 고기 요리,가격대 만원-2만원,2022-01-17,맛있다,1,1.0,0.0,0.0
550,차연식당,,중랑구,주소 서울특별시 중랑구 중랑천로 41-1,음식 종류 까스 요리,가격대 만원 미만,0,0,0,,,
551,묵동할머니떡볶이,,중랑구,주소 서울특별시 중랑구 공릉로12가길 14,음식 종류 기타 한식,가격대 만원 미만,2021-02-26,맛있다,8,4.0,0.0,4.0
552,애슐리퀸즈,,중랑구,주소 서울특별시 중랑구 망우로 353 이노시티 B1,음식 종류 뷔페,가격대 만원-2만원,2019-05-31,괜찮다,7,2.0,5.0,0.0
553,연스시,,중랑구,주소 서울특별시 중랑구 동일로 932 묵동자이아파트,음식 종류 회 / 스시,가격대 만원-2만원,2022-05-05,맛있다,5,3.0,2.0,0.0
554,홈메이드,,중랑구,주소 서울특별시 중랑구 면목로 421,음식 종류 까스 요리,가격대 만원 미만,2020-04-14,맛있다,4,1.0,2.0,1.0
555,오대전통가마솥순대국,,중랑구,주소 서울특별시 중랑구 봉우재로 131,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-01-20,맛있다,3,2.0,1.0,0.0
556,유정집,,중랑구,주소 서울특별시 중랑구 신내로 193 엘리어트하우스,음식 종류 고기 요리,가격대 3만원-4만원,2020-02-25,괜찮다,3,2.0,1.0,0.0
557,제이식스,,중랑구,주소 서울특별시 중랑구 면목로 487,음식 종류 카페 / 디저트,가격대 만원 미만,2016-12-14,괜찮다,4,0.0,3.0,1.0
558,니뽕내뽕,,중랑구,주소 서울특별시 중랑구 망우로 353,음식 종류 퓨전 한식,가격대 만원 미만,2018-05-09,맛있다,4,2.0,2.0,0.0
559,시즌스,,중랑구,주소 서울특별시 중랑구 망우로 353,음식 종류 카페 / 디저트,가격대 만원 미만,2017-03-16,맛있다,2,2.0,0.0,0.0
560,더바른 차담소,,중랑구,주소 서울특별시 중랑구 동일로 467 디자인빌딩 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-03-14,괜찮다,2,1.0,1.0,0.0
561,카페브릭,,중랑구,주소 서울특별시 중랑구 신내역로1길 127-11,음식 종류 카페 / 디저트,가격대 만원 미만,2018-04-16,맛있다,2,2.0,0.0,0.0
562,시즌카페,,중랑구,주소 서울특별시 중랑구 사가정로49길 62 1F,가격대 만원 미만,0,2020-09-05,맛있다,2,1.0,1.0,0.0
563,고깃집 경훈이네,,중랑구,주소 서울특별시 중랑구 봉우재로 68 광진빌딩 1F,음식 종류 고기 요리,가격대 만원-2만원,0,0,1,1.0,0.0,0.0
564,정가네홍두깨손칼국수,,중랑구,주소 서울특별시 중랑구 망우로62길 61,음식 종류 국수 / 면 요리,메뉴,0,0,1,1.0,0.0,0.0
565,순돈까스,,중랑구,주소 서울특별시 중랑구 면목로 353,음식 종류 까스 요리,가격대 만원 미만,2021-03-01,맛있다,1,1.0,0.0,0.0
566,향선루,,중랑구,주소 서울특별시 중랑구 망우로 203,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2020-04-25,맛있다,1,1.0,0.0,0.0
567,발짝,,중랑구,주소 서울특별시 중랑구 중랑역로 73,음식 종류 일반 주점,가격대 만원-2만원,2021-08-24,맛있다,1,1.0,0.0,0.0
568,비스트로탄탄,,중랑구,주소 서울특별시 중랑구 면목로 303,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-01-05,맛있다,1,1.0,0.0,0.0
569,리얼파스타,,중랑구,주소 서울특별시 중랑구 용마산로 506 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-07-14,맛있다,1,1.0,0.0,0.0
570,문릿,,중랑구,주소 서울특별시 중랑구 봉우재로43길 35,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,0,,,
571,까망통돼지,,중랑구,주소 서울특별시 중랑구 면목로 488 1F,음식 종류 고기 요리,가격대 만원-2만원,2016-10-10,맛있다,6,5.0,1.0,0.0
572,포메인,,중랑구,주소 서울특별시 중랑구 망우로 353 이노시티,음식 종류 베트남 음식,가격대 만원-2만원,2018-05-27,맛있다,6,2.0,4.0,0.0
573,빈스코드,,중랑구,주소 서울특별시 중랑구 망우로 353 상봉 프레미어스 엠코,음식 종류 카페 / 디저트,가격대 만원 미만,2019-12-25,맛있다,5,4.0,0.0,1.0
574,장안칼국수,,중랑구,주소 서울특별시 중랑구 상봉중앙로 56,음식 종류 국수 / 면 요리,메뉴,2018-12-26,맛있다,4,4.0,0.0,0.0
575,소공주,,중랑구,주소 서울특별시 중랑구 면목로88길 5,음식 종류 다국적 아시아 음식,가격대 만원 미만,2022-06-29,맛있다,4,4.0,0.0,0.0
576,스시왕,,중랑구,주소 서울특별시 중랑구 면목로 394,가격대 만원-2만원,주차 주차공간없음,2019-04-07,괜찮다,3,1.0,2.0,0.0
577,아라수산,,중랑구,주소 서울특별시 중랑구 신내로 211,음식 종류 해산물 요리,가격대 만원-2만원,2020-10-08,별로,3,0.0,2.0,1.0
578,커피나무,,중랑구,주소 서울특별시 중랑구 신내로 62,음식 종류 카페 / 디저트,가격대 만원 미만,2017-01-29,괜찮다,3,1.0,2.0,0.0
579,노고단칼국수,,중랑구,주소 서울특별시 중랑구 봉화산로56길 1,음식 종류 국수 / 면 요리,가격대 만원 미만,2020-06-28,별로,3,1.0,0.0,2.0
580,오덕진해물능이버섯한방오리,,중랑구,주소 서울특별시 중랑구 용마산로115길 59,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,2019-03-15,맛있다,2,2.0,0.0,0.0
581,더파이어,,중랑구,주소 서울특별시 중랑구 용마산로115길 109,음식 종류 닭 / 오리 요리,0,2018-04-08,맛있다,2,1.0,1.0,0.0
582,착한낙지,,중랑구,주소 서울특별시 중랑구 용마산로125길 108-19,음식 종류 해산물 요리,가격대 만원-2만원,2020-10-04,괜찮다,2,1.0,1.0,0.0
583,하루초밥,,중랑구,주소 서울특별시 중랑구 공릉로 18,음식 종류 회 / 스시,가격대 만원-2만원,0,0,2,2.0,0.0,0.0
584,만석바지락칼국수,,중랑구,주소 서울특별시 중랑구 동일로109길 39 1F,음식 종류 국수 / 면 요리,가격대 만원 미만,2021-12-23,맛있다,2,2.0,0.0,0.0
585,조경문치킨,,중랑구,주소 서울특별시 중랑구 중랑역로 173,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-01-31,맛있다,2,2.0,0.0,0.0
586,용마갈비,,중랑구,주소 서울특별시 중랑구 용마산로 498,음식 종류 고기 요리,가격대 만원-2만원,2017-07-16,맛있다,1,1.0,0.0,0.0
587,모퉁이카페,,중랑구,주소 서울특별시 중랑구 봉우재로 172,음식 종류 카페 / 디저트,가격대 만원 미만,2019-05-06,별로,1,0.0,0.0,1.0
588,유성집,,중랑구,주소 서울특별시 중랑구 동일로 823-1,음식 종류 고기 요리,0,0,0,1,1.0,0.0,0.0
589,부자돼소,,중랑구,주소 서울특별시 중랑구 봉우재로 126,음식 종류 뷔페,가격대 만원-2만원,0,0,1,1.0,0.0,0.0
590,964커피로스터리,,중랑구,주소 서울특별시 중랑구 면목로 489 상봉어반뷰 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-02-11,괜찮다,1,0.0,1.0,0.0
591,원할머니보쌈족발,,중랑구,주소 서울특별시 중랑구 면목로 354,음식 종류 고기 요리,가격대 만원-2만원,2019-05-10,괜찮다,1,0.0,1.0,0.0
592,하루미,,중랑구,주소 서울특별시 중랑구 망우로 203,음식 종류 기타 한식,0,2021-08-17,괜찮다,2,0.0,2.0,0.0
593,꽈배기의달인,,중랑구,주소 서울특별시 중랑구 면목로 341 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-08-26,괜찮다,1,0.0,1.0,0.0
594,골탕,,중랑구,주소 서울특별시 중랑구 봉우재로33길 32,음식 종류 해산물 요리,가격대 만원-2만원,2022-05-07,맛있다,1,1.0,0.0,0.0
595,유씨네가직접만든찹쌀순대,,중랑구,주소 서울특별시 중랑구 사가정로49길 46,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2020-06-29,괜찮다,1,0.0,1.0,0.0
596,불타는돼지,,중랑구,주소 서울특별시 중랑구 사가정로 417,음식 종류 고기 요리,가격대 만원-2만원,2022-08-10,맛있다,1,1.0,0.0,0.0
597,중국관,,중랑구,주소 서울특별시 중랑구 용마산로116길 30 1F,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,0,0,1,1.0,0.0,0.0
598,디저트39,,중랑구,주소 서울특별시 중랑구 신내역로 111,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-01,맛있다,1,1.0,0.0,0.0
599,주안상회,,중랑구,주소 서울특별시 중랑구 봉화산로52길 11,음식 종류 고기 요리,가격대 만원-2만원,2022-02-13,맛있다,1,1.0,0.0,0.0
600,연희미식,4.8,서대문구,주소 서울특별시 서대문구 연희맛로 22 삼원빌딩,음식 종류 다국적 아시아 음식,가격대 만원-2만원,2022-07-29,맛있다,41,36.0,5.0,0.0
601,메노,4.7,서대문구,주소 서울특별시 서대문구 연희로26가길 15,음식 종류 이탈리안,가격대 만원-2만원,2022-07-16,맛있다,14,13.0,1.0,0.0
602,올레무스,4.6,서대문구,주소 서울특별시 서대문구 연희로5길 58,가격대 만원 미만,주차 무료주차 가능,2022-08-10,맛있다,71,62.0,9.0,0.0
603,쿳사,4.6,서대문구,주소 서울특별시 서대문구 증가로 48 상가 1F 103호,음식 종류 이탈리안,가격대 만원-2만원,2022-07-04,맛있다,17,17.0,0.0,0.0
604,정리의밤,4.6,서대문구,주소 서울특별시 서대문구 연희맛로 31-10,음식 종류 전통 주점 / 포차,가격대 2만원-3만원,2022-08-01,맛있다,7,7.0,0.0,0.0
605,스탠바이키친,4.5,서대문구,주소 서울특별시 서대문구 연대동문길 49,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-06-19,맛있다,149,128.0,17.0,4.0
606,비아 메렝게,4.5,서대문구,주소 서울특별시 서대문구 명물길 27-18 1F,음식 종류 남미 음식,가격대 만원-2만원,2022-07-25,맛있다,114,83.0,25.0,6.0
607,홋카이도부타동스미레,4.5,서대문구,주소 서울특별시 서대문구 연세로4길 61,가격대 만원-2만원,주차 주차공간없음,2022-06-22,맛있다,122,91.0,18.0,13.0
608,센트그릴 BBQ,4.5,서대문구,주소 서울특별시 서대문구 연희로 89-3 B1,음식 종류 스테이크 / 바베큐,가격대 만원-2만원,2022-04-29,맛있다,41,34.0,7.0,0.0
609,롱보트스모커,4.5,서대문구,주소 서울특별시 서대문구 증가로 27 1F,음식 종류 기타 양식,가격대 만원 미만,2022-06-20,맛있다,9,9.0,0.0,0.0
610,파올로데마리아,4.4,서대문구,주소 서울특별시 서대문구 연희로26길 24,음식 종류 이탈리안,가격대 2만원-3만원,2022-02-14,맛있다,114,86.0,18.0,10.0
611,맘맘테이블,4.4,서대문구,주소 서울특별시 서대문구 연세로4길 33,가격대 만원 미만,"주차 유료주차 가능 1시간 4,000원",2022-06-26,맛있다,177,137.0,31.0,9.0
612,르솔레이,4.4,서대문구,주소 서울특별시 서대문구 연희맛로 7-29,음식 종류 베이커리,가격대 만원 미만,2022-06-27,맛있다,93,75.0,12.0,6.0
613,걸리부,4.4,서대문구,주소 서울특별시 서대문구 연희맛로 31,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-08-06,맛있다,68,53.0,14.0,1.0
614,가타쯔무리,4.4,서대문구,주소 서울특별시 서대문구 명지대길 72,가격대 만원 미만,주차 주차공간없음,2022-07-30,맛있다,66,50.0,11.0,5.0
615,천진분식,4.4,서대문구,주소 서울특별시 서대문구 이화여대5길 7,음식 종류 기타 중식,가격대 만원 미만,2022-05-13,맛있다,38,31.0,7.0,0.0
616,길상양꼬치,4.4,서대문구,주소 서울특별시 서대문구 연세로5가길 17,음식 종류 기타 중식,가격대 만원-2만원,2022-06-09,괜찮다,50,40.0,7.0,3.0
617,락희안,4.4,서대문구,주소 서울특별시 서대문구 가재울로4길 53,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-04-28,맛있다,18,17.0,1.0,0.0
618,폴앤폴리나,4.4,서대문구,주소 서울특별시 서대문구 연희로11길 56,음식 종류 베이커리,가격대 만원 미만,2022-08-07,맛있다,33,33.0,0.0,0.0
619,책바,4.4,서대문구,주소 서울특별시 서대문구 연희맛로 24 101호,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-01-22,맛있다,26,25.0,1.0,0.0
620,연남장,4.4,서대문구,주소 서울특별시 서대문구 연희로5길 22 1F,음식 종류 카페 / 디저트,가격대 만원-2만원,2022-06-21,맛있다,20,18.0,2.0,0.0
621,떼뮤즐렛,4.4,서대문구,주소 서울특별시 서대문구 연희맛로 24 2F,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-08-04,맛있다,26,26.0,0.0,0.0
622,다이닝후,4.4,서대문구,주소 서울특별시 서대문구 충정로 43-1,음식 종류 퓨전 양식,가격대 2만원-3만원,2022-06-28,맛있다,9,8.0,1.0,0.0
623,인생이막창이네,4.4,서대문구,주소 서울특별시 서대문구 연세로7안길 51 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-06-12,맛있다,17,16.0,1.0,0.0
624,송아저씨빈대떡,4.4,서대문구,주소 서울특별시 서대문구 연세로7안길 29,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-08-01,맛있다,16,12.0,4.0,0.0
625,반서울 (휴업중),4.3,서대문구,주소 서울특별시 서대문구 이화여대길 87 2F,음식 종류 이탈리안,가격대 만원-2만원,2022-06-29,맛있다,284,203.0,60.0,21.0
626,목란,4.3,서대문구,주소 서울특별시 서대문구 연희로15길 21,음식 종류 정통 중식 / 일반 중식,가격대 2만원-3만원,2022-05-29,맛있다,149,85.0,56.0,8.0
627,미스터서왕만두,4.3,서대문구,주소 서울특별시 서대문구 신촌역로 16,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-08-07,맛있다,288,222.0,57.0,9.0
628,한림돈가,4.3,서대문구,주소 서울특별시 서대문구 연세로7안길 16-4 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-03-11,맛있다,122,88.0,19.0,15.0
629,카라멘야,4.3,서대문구,주소 서울특별시 서대문구 연세로7안길 34-1 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-08-03,맛있다,105,73.0,22.0,10.0
630,까이식당,4.3,서대문구,주소 서울특별시 서대문구 이화여대2가길 24 1층 1F,음식 종류 다국적 아시아 음식,가격대 만원 미만,2022-06-03,맛있다,140,106.0,30.0,4.0
631,우동카덴,4.3,서대문구,주소 서울특별시 서대문구 연희로 173 거화빌딩 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-07-27,맛있다,84,60.0,16.0,8.0
632,담산,4.3,서대문구,주소 서울특별시 서대문구 연세로5다길 41,음식 종류 고기 요리,가격대 만원-2만원,2022-08-06,맛있다,50,38.0,10.0,2.0
633,크래프트비어칸,4.3,서대문구,주소 서울특별시 서대문구 연희로11길 7,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-06-16,맛있다,25,23.0,2.0,0.0
634,녹원쌈밥,4.3,서대문구,주소 서울특별시 서대문구 연희로25길 22,음식 종류 고기 요리,가격대 만원-2만원,2022-06-11,괜찮다,54,41.0,11.0,2.0
635,진미,4.3,서대문구,주소 서울특별시 서대문구 연희맛로 36 1F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-06-10,맛있다,13,10.0,3.0,0.0
636,위드미치코,4.3,서대문구,주소 서울특별시 서대문구 충정로4길 20,음식 종류 전통 주점 / 포차,가격대 만원-2만원,2022-07-17,맛있다,29,26.0,3.0,0.0
637,영미김밥,4.3,서대문구,주소 서울특별시 서대문구 신촌역로 21 1F,음식 종류 기타 한식,가격대 만원 미만,2022-05-30,괜찮다,48,38.0,10.0,0.0
638,Thursday Stuffing,4.3,서대문구,주소 서울특별시 서대문구 연희로15안길 6-4,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-04-06,맛있다,25,18.0,7.0,0.0
639,심플리키친,4.3,서대문구,주소 서울특별시 서대문구 이화여대5길 35 107호,음식 종류 기타 한식,가격대 만원 미만,2022-05-18,맛있다,33,28.0,5.0,0.0
640,뉴타운,4.3,서대문구,주소 서울특별시 서대문구 연세로12길 27,음식 종류 치킨 / 호프 / 펍,가격대 2만원-3만원,2022-06-25,별로,38,32.0,5.0,1.0
641,바코드,4.3,서대문구,주소 서울특별시 서대문구 연세로9길 26,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-05-08,맛있다,27,24.0,2.0,1.0
642,북성해장국,4.3,서대문구,주소 서울특별시 서대문구 신촌로35길 7,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-03-17,맛있다,12,11.0,0.0,1.0
643,탭스터,4.3,서대문구,주소 서울특별시 서대문구 증가로 1 103호,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-07-29,맛있다,17,16.0,1.0,0.0
644,여래여거,4.3,서대문구,주소 서울특별시 서대문구 이화여대길 56-3 1F,음식 종류 회 / 스시,가격대 4만원 이상,2022-03-04,맛있다,6,6.0,0.0,0.0
645,고바우집,4.3,서대문구,주소 서울특별시 서대문구 명물1길 22,음식 종류 고기 요리,가격대 만원-2만원,2022-07-14,맛있다,11,10.0,1.0,0.0
646,화명당마라탕,4.3,서대문구,주소 서울특별시 서대문구 이화여대길 78,음식 종류 기타 중식,가격대 만원 미만,2022-08-06,맛있다,26,25.0,1.0,0.0
647,아콘스톨,4.3,서대문구,주소 서울특별시 서대문구 신촌역로 17 110호,음식 종류 기타 한식,가격대 만원 미만,2022-07-29,맛있다,12,10.0,2.0,0.0
648,제주도그릴,4.3,서대문구,주소 서울특별시 서대문구 연희로 89,음식 종류 고기 요리,가격대 만원-2만원,2022-07-29,맛있다,14,13.0,1.0,0.0
649,코블러 연희,4.3,서대문구,주소 서울특별시 서대문구 연희맛로 31-9,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-07-18,맛있다,7,7.0,0.0,0.0
650,연희동양꼬치,4.3,서대문구,주소 서울특별시 서대문구 연희로 81-5,음식 종류 기타 중식,가격대 만원-2만원,2022-06-26,맛있다,8,7.0,1.0,0.0
651,커피가게동경,4.3,서대문구,주소 서울특별시 서대문구 연희맛로 23,가격대 만원 미만,주차 주차공간없음,2022-01-21,맛있다,9,9.0,0.0,0.0
652,아저씨네낙지찜,4.3,서대문구,주소 서울특별시 서대문구 연세로5다길 39,음식 종류 해산물 요리,가격대 만원-2만원,2022-08-09,맛있다,6,5.0,1.0,0.0
653,타코로코,4.2,서대문구,주소 서울특별시 서대문구 연세로7안길 37,음식 종류 남미 음식,가격대 만원 미만,2022-08-05,맛있다,166,123.0,32.0,11.0
654,방콕익스프레스,4.2,서대문구,주소 서울특별시 서대문구 연세로2길 90 백송빌딩 1F,음식 종류 태국 음식,가격대 만원-2만원,2022-07-23,맛있다,227,157.0,41.0,29.0
655,에노테카오토,4.2,서대문구,주소 서울특별시 서대문구 연희맛로 17-18,음식 종류 이탈리안,가격대 2만원-3만원,2022-02-16,맛있다,64,48.0,11.0,5.0
656,만동제과,4.2,서대문구,주소 서울특별시 서대문구 연희로 32,음식 종류 베이커리,가격대 만원 미만,2022-08-08,맛있다,52,40.0,12.0,0.0
657,고삼이,4.2,서대문구,주소 서울특별시 서대문구 연세로7안길 38,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-06-29,맛있다,126,97.0,24.0,5.0
