,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
161,향원,,도봉구,주소 서울특별시 도봉구 덕릉로59길 62,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,5 일 전,맛있다,2,2,0,0
162,광해수산,,도봉구,주소 서울특별시 도봉구 노해로63가길 22,음식 종류 해산물 요리,가격대 만원-2만원,0,0,1,1,0,0
163,마이요거트서울,4.7,도봉구,주소 서울특별시 도봉구 도봉로114길 60-5,음식 종류 카페 / 디저트,가격대 만원 미만,2021-07-13,맛있다,1,1,0,0
164,와92닭,,도봉구,주소 서울특별시 도봉구 덕릉로57길 36 신창시장내,가격대 만원 미만,0,2022-05-05,맛있다,1,1,0,0
165,도레미분식즉석떡볶이,,도봉구,주소 서울특별시 도봉구 삼양로144길 18,음식 종류 기타 한식,가격대 만원 미만,2022-05-04,맛있다,12,8,3,1
166,조이키친,,도봉구,주소 서울특별시 도봉구 삼양로144길 3-8,음식 종류 퓨전 한식,가격대 만원 미만,2020-12-01,맛있다,5,2,3,0
167,모람,,도봉구,주소 서울특별시 도봉구 삼양로144길 25-11,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2019-06-26,괜찮다,4,1,3,0
168,세컨밀,,도봉구,주소 서울특별시 도봉구 노해로60길 9,음식 종류 스테이크 / 바베큐,가격대 만원-2만원,2018-07-07,맛있다,3,3,0,0
169,방학동이야기,,도봉구,주소 서울특별시 도봉구 도봉로146길 40,음식 종류 기타 한식,가격대 만원 미만,2021-12-16,맛있다,2,1,1,0
170,산과산사이커피로드,,도봉구,주소 서울특별시 도봉구 도봉로180가길 96 승리빌딩 4F,음식 종류 카페 / 디저트,가격대 만원 미만,2018-04-23,괜찮다,2,0,2,0
171,행복김밥,,도봉구,주소 서울특별시 도봉구 해등로 128,음식 종류 기타 한식,가격대 만원 미만,2019-12-14,별로,2,1,0,1
172,전라도옛맛손팥칼국수,,도봉구,주소 서울특별시 도봉구 도봉산4나길 11-5,음식 종류 국수 / 면 요리,가격대 만원 미만,0,0,2,2,0,0
173,매일이 기념일,,도봉구,주소 서울특별시 도봉구 도봉로103길 11,음식 종류 카페 / 디저트,가격대 만원 미만,2018-03-18,괜찮다,2,1,1,0
174,미트스타킴,,도봉구,주소 서울특별시 도봉구 도봉로103길 10 1F,음식 종류 고기 요리,가격대 만원-2만원,2020-05-31,괜찮다,2,1,1,0
175,모모커피,,도봉구,주소 서울특별시 도봉구 노해로63다길 55 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-08-10,괜찮다,2,0,2,0
176,홍두깨손칼국수,,도봉구,주소 서울특별시 도봉구 덕릉로58길 3,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-03-13,맛있다,2,2,0,0
177,뉴욕베이커리,,도봉구,주소 서울특별시 도봉구 도봉로153길 39,음식 종류 베이커리,가격대 만원 미만,2017-02-20,맛있다,1,1,0,0
178,이퓨레,,도봉구,주소 서울특별시 도봉구 도봉로169나길 40,음식 종류 이탈리안,가격대 만원 미만,2018-01-21,맛있다,1,1,0,0
179,고기싸롱,,도봉구,주소 서울특별시 도봉구 도봉로 454,음식 종류 뷔페,가격대 만원-2만원,2020-08-30,괜찮다,1,0,1,0
180,풍천장어직판장,,도봉구,주소 서울특별시 도봉구 도봉로 462-1,가격대 만원-2만원,0,2020-05-23,맛있다,1,1,0,0
181,호식이두마리치킨,,도봉구,주소 서울특별시 도봉구 도봉로110길 95,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-03-15,맛있다,1,1,0,0
182,리틀방콕,,도봉구,주소 서울특별시 도봉구 도봉로114길 22,음식 종류 태국 음식,가격대 만원 미만,2020-07-20,별로,9,4,1,4
183,마차이나,,도봉구,주소 서울특별시 도봉구 노해로63길 84 우림빌딩 2F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2020-02-09,별로,4,1,0,3
184,사거리짬뽕집,,도봉구,주소 서울특별시 도봉구 방학로 99-16,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2021-09-26,괜찮다,4,1,1,2
185,카페비,,도봉구,주소 서울특별시 도봉구 해등로 67,음식 종류 카페 / 디저트,가격대 만원 미만,2020-05-31,맛있다,3,3,0,0
186,빵미제빵소,,도봉구,주소 서울특별시 도봉구 노해로63나길 8-6,음식 종류 베이커리,가격대 만원 미만,2022-01-31,맛있다,3,3,0,0
187,인디언소울,,도봉구,주소 서울특별시 도봉구 도봉산길 12-15,음식 종류 스테이크 / 바베큐,가격대 2만원-3만원,2022-02-03,별로,2,0,1,1
188,콩사랑두부,,도봉구,주소 서울특별시 도봉구 도봉산4길 10,음식 종류 기타 한식,0,2021-11-07,맛있다,2,2,0,0
189,메이콴,,도봉구,주소 서울특별시 도봉구 마들로 664-11 현대리치타운 1F 102호,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2020-02-15,괜찮다,2,0,2,0
190,할머니토스트,,도봉구,주소 서울특별시 도봉구 덕릉로 249,음식 종류 기타 한식,가격대 만원 미만,2022-02-25,맛있다,2,1,1,0
191,도봉산커피,,도봉구,주소 서울특별시 도봉구 도봉산4가길 4,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,1,0,1,0
192,너구리해장국,,도봉구,주소 서울특별시 도봉구 시루봉로 149 도봉그린빌라,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2019-10-16,맛있다,1,1,0,0
193,피자꾼,,도봉구,주소 서울특별시 도봉구 노해로69길 26 창동시티월드,음식 종류 기타 양식,가격대 만원-2만원,2020-09-25,괜찮다,1,0,1,0
194,바게트1089,,도봉구,주소 서울특별시 도봉구 도봉로 150길 8 1F,음식 종류 베이커리,가격대 만원 미만,2021-10-25,맛있다,1,1,0,0
195,코지더힐,,도봉구,주소 서울특별시 도봉구 마들로11길 74 2F,음식 종류 치킨 / 호프 / 펍,가격대 만원 미만,2021-07-27,괜찮다,2,1,1,0
196,디아망디저트,,도봉구,주소 서울특별시 도봉구 덕릉로 241,음식 종류 카페 / 디저트,가격대 만원 미만,2019-09-18,맛있다,1,1,0,0
197,경성주막1929,,도봉구,주소 서울특별시 도봉구 도봉로 730,음식 종류 일반 주점,가격대 만원-2만원,2020-04-22,맛있다,1,1,0,0
198,온도감,,도봉구,주소 서울특별시 도봉구 도당로 66-1,음식 종류 카페 / 디저트,가격대 만원 미만,2020-02-18,맛있다,1,1,0,0
199,와스예떡볶이,,도봉구,주소 서울특별시 도봉구 도봉로147길 19,음식 종류 기타 한식,가격대 만원 미만,2021-11-02,맛있다,1,1,0,0
200,스시하쿠야,4.3,노원구,주소 서울특별시 노원구 노원로 470 2F,음식 종류 회 / 스시,가격대 4만원 이상,2022-08-05,맛있다,8,8,0,0
201,노원목고기집,4.3,노원구,주소 서울특별시 노원구 상계로 96,음식 종류 고기 요리,가격대 만원-2만원,2022-01-24,맛있다,32,31,1,0
202,경성초밥,4.3,노원구,주소 서울특별시 노원구 공릉로 119-5,음식 종류 회 / 스시,가격대 만원-2만원,2022-07-08,맛있다,19,17,2,0
203,당혹,4.3,노원구,주소 서울특별시 노원구 동일로217가길 17 104호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-14,맛있다,11,10,1,0
204,땅코참숯구이,4.2,노원구,주소 서울특별시 노원구 노해로85길 15-5,음식 종류 고기 요리,가격대 만원-2만원,2022-07-17,맛있다,17,15,2,0
205,페페그라노,4.2,노원구,주소 서울특별시 노원구 공릉로32길 5,음식 종류 기타 양식,가격대 만원-2만원,2022-05-15,맛있다,14,10,4,0
206,오누이,4.1,노원구,주소 서울특별시 노원구 동일로187길 12-47,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-30,맛있다,17,16,0,1
207,우애돈카츠,4.1,노원구,주소 서울특별시 노원구 상계로24길 23-5 좌측상가 1F,음식 종류 까스 요리,가격대 만원-2만원,2022-04-17,맛있다,8,6,2,0
208,썸머타이,4.0,노원구,주소 서울특별시 노원구 노해로75길 14-25,음식 종류 태국 음식,가격대 만원-2만원,2022-07-24,맛있다,36,26,8,2
209,쪼매매운떡볶이,4.0,노원구,주소 서울특별시 노원구 공릉로 208,음식 종류 기타 한식,가격대 만원 미만,2022-06-06,맛있다,74,58,16,0
210,털보고된이,4.0,노원구,주소 서울특별시 노원구 노해로81길 22-22,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-05-16,맛있다,43,35,6,2
211,버거투버거,4.0,노원구,주소 서울특별시 노원구 공릉로62가길 50,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-01-25,맛있다,56,47,7,2
212,생선까시,4.0,노원구,주소 서울특별시 노원구 동일로191가길 22,음식 종류 해산물 요리,가격대 만원-2만원,2022-01-05,맛있다,22,18,3,1
213,무명칼국수,4.0,노원구,주소 서울특별시 노원구 석계로7길 4,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-05-06,맛있다,31,24,7,0
214,달콤한순간,4.0,노원구,주소 서울특별시 노원구 공릉로27길 10,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-30,맛있다,14,12,1,1
215,또와순두부수제비,4.0,노원구,주소 서울특별시 노원구 노해로85길 10-8 산호빌딩,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-08-11,맛있다,12,9,3,0
216,돈부리,3.9,노원구,주소 서울특별시 노원구 동일로 1343,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-07-30,괜찮다,96,77,14,5
217,던모스,3.9,노원구,주소 서울특별시 노원구 공릉로27길 8 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-07,맛있다,24,16,5,3
218,Jolly (휴업중),3.9,노원구,주소 서울특별시 노원구 상계로 87 1F,음식 종류 이탈리안,가격대 2만원-3만원,2022-05-22,맛있다,30,23,5,2
219,디저트카페바미,3.9,노원구,주소 서울특별시 노원구 상계로7길 22,음식 종류 카페 / 디저트,가격대 만원 미만,2021-09-30,맛있다,29,22,7,0
220,표준커피,3.9,노원구,주소 서울특별시 노원구 공릉로 119-5 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-12,맛있다,19,16,3,0
221,돈까스먹는용만이,3.9,노원구,주소 서울특별시 노원구 한글비석로20길 52,음식 종류 기타 한식,가격대 만원 미만,2022-07-31,맛있다,28,15,9,4
222,이너모스트,3.9,노원구,주소 서울특별시 노원구 동일로183길 12-14,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-03,맛있다,18,17,1,0
223,브레드스팟,3.9,노원구,주소 서울특별시 노원구 공릉로 111-1,음식 종류 베이커리,가격대 만원 미만,2022-07-30,맛있다,15,13,2,0
224,스윗레시피,3.9,노원구,주소 서울특별시 노원구 한글비석로24길 24 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-25,맛있다,11,7,4,0
225,칸텐,3.9,노원구,주소 서울특별시 노원구 동일로186길 53-50,음식 종류 베이커리,가격대 만원 미만,2021-07-18,맛있다,9,8,1,0
226,금남커퓌,3.9,노원구,주소 서울특별시 노원구 노원로30길 45,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-19,괜찮다,5,4,1,0
227,브렉,3.8,노원구,주소 서울특별시 노원구 동일로193길 14 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-28,맛있다,49,36,12,1
228,핏짜굽는언니,3.8,노원구,주소 서울특별시 노원구 동일로198길 58,음식 종류 이탈리안,가격대 만원-2만원,2021-10-14,맛있다,66,49,11,6
229,쯔이코,3.8,노원구,주소 서울특별시 노원구 상계로1길 62-57,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2021-07-23,맛있다,21,14,6,1
230,쉐이크쉑,3.8,노원구,주소 서울특별시 노원구 동일로 1414 롯데백화점노원점 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,4 일 전,맛있다,10,8,2,0
231,더맛나곱창,3.8,노원구,주소 서울특별시 노원구 동일로198길 36,음식 종류 고기 요리,가격대 만원-2만원,2021-11-09,괜찮다,28,21,2,5
232,브로이하우스바네하임,3.8,노원구,"주소 서울특별시 노원구 공릉로32길 54 고려빌딩 1, 2F",음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-07-31,맛있다,17,14,2,1
233,구법원,3.8,노원구,주소 서울특별시 노원구 동일로 1404,음식 종류 기타 일식,가격대 만원 미만,2022-06-24,괜찮다,24,16,6,2
234,제일콩집,3.7,노원구,주소 서울특별시 노원구 동일로174길 37-8,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-05-23,별로,36,24,10,2
235,네코정,3.7,노원구,주소 서울특별시 노원구 공릉로 213 동신아파트상가 2F,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-06-23,맛있다,33,24,4,5
236,제형면옥,3.7,노원구,주소 서울특별시 노원구 공릉로65길 16,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-27,맛있다,15,6,7,2
237,위안바오,3.7,노원구,주소 서울특별시 노원구 동일로 1426 103호,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-02-19,괜찮다,21,13,6,2
238,강강술래,3.7,노원구,주소 서울특별시 노원구 동일로 1628,음식 종류 고기 요리,가격대 3만원-4만원,2022-07-09,맛있다,17,12,3,2
239,호접몽,3.7,노원구,주소 서울특별시 노원구 중계로18길 9,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-07-23,별로,17,15,1,1
240,공릉동 도깨비,3.7,노원구,주소 서울특별시 노원구 동일로178길 14,음식 종류 퓨전 양식,가격대 만원 미만,2021-11-29,맛있다,13,8,5,0
241,아소코,3.7,노원구,주소 서울특별시 노원구 동일로184길 53 1F,음식 종류 정통 일식 / 일반 일식,가격대 만원-2만원,2022-06-06,괜찮다,7,5,2,0
242,이탈리안비스트로 쿠오레,3.6,노원구,주소 서울특별시 노원구 동일로218길 29 204호,음식 종류 이탈리안,가격대 만원-2만원,2022-07-17,맛있다,7,6,0,1
243,라라브레드,3.6,노원구,주소 서울특별시 노원구 공릉로41길 32,음식 종류 카페 / 디저트,가격대 만원-2만원,2022-02-05,맛있다,39,34,3,2
244,마롱카롱,3.6,노원구,주소 서울특별시 노원구 동일로186길 54-3 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-07-26,맛있다,19,14,4,1
245,아웃백스테이크하우스,3.6,노원구,주소 서울특별시 노원구 동일로 1419,음식 종류 스테이크 / 바베큐,가격대 3만원-4만원,2021-10-26,괜찮다,17,11,6,0
246,광성반점,3.6,노원구,주소 서울특별시 노원구 동일로173가길 5,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2021-11-26,별로,11,7,3,1
247,테르미니,3.6,노원구,주소 서울특별시 노원구 화랑로53길 12,음식 종류 이탈리안,가격대 만원-2만원,2022-06-19,맛있다,8,3,5,0
248,공릉우동집,3.6,노원구,주소 서울특별시 노원구 동일로192길 42,음식 종류 기타 한식,가격대 만원 미만,2022-05-01,맛있다,22,14,6,2
249,피노키오냉면,3.6,노원구,주소 서울특별시 노원구 한글비석로 474 보람상가,음식 종류 국수 / 면 요리,가격대 만원 미만,2021-06-24,괜찮다,25,17,8,0
250,후아나,3.6,노원구,주소 서울특별시 노원구 석계로1길 18,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-20,맛있다,8,5,2,1
251,일상다반,3.5,노원구,주소 서울특별시 노원구 동일로186길 77-17,음식 종류 정통 일식 / 일반 일식,가격대 만원-2만원,2022-07-23,별로,51,31,11,9
252,가재골수제비,3.5,노원구,주소 서울특별시 노원구 동일로242길 100,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-03-19,별로,18,9,2,7
253,시드누아,3.4,노원구,주소 서울특별시 노원구 상계로 84 큐비스트빌딩 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-24,괜찮다,58,34,15,9
254,무드쉐어,3.4,노원구,주소 서울특별시 노원구 공릉로 119-23 더하우스 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-19,괜찮다,20,7,12,1
255,쭈꾸미달인,3.4,노원구,주소 서울특별시 노원구 상계로 71-1,음식 종류 해산물 요리,가격대 만원-2만원,2022-01-20,맛있다,23,12,6,5
256,스시준,3.4,노원구,주소 서울특별시 노원구 공릉로70길 8-3,음식 종류 회 / 스시,가격대 만원-2만원,2021-11-22,맛있다,17,13,2,2
257,상상과자점,3.4,노원구,주소 서울특별시 노원구 동일로186길 77-7,음식 종류 베이커리,가격대 만원 미만,2022-05-30,맛있다,16,5,9,2
258,어글리스토브,3.3,노원구,주소 서울특별시 노원구 노해로81길 12-21,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2021-02-05,별로,37,15,15,7
259,닭한마리,3.3,노원구,주소 서울특별시 노원구 동일로 1020,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-07-05,맛있다,34,19,10,5
260,원조이모네연탄불곱창,3.3,노원구,주소 서울특별시 노원구 동일로192길 46 송암빌딩,음식 종류 고기 요리,가격대 만원-2만원,2021-10-09,괜찮다,40,21,8,11
261,마실,3.2,노원구,주소 서울특별시 노원구 노원로 412,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-07-28,괜찮다,5,1,4,0
262,서가앤쿡,3.2,노원구,주소 서울특별시 노원구 상계로 64,음식 종류 퓨전 양식,가격대 만원-2만원,2022-01-06,맛있다,30,9,19,2
263,스시쟁이,3.2,노원구,주소 서울특별시 노원구 공릉로 197,음식 종류 회 / 스시,가격대 만원-2만원,2021-11-27,맛있다,17,7,2,8
264,달밭소곱창,3.1,노원구,주소 서울특별시 노원구 한글비석로 89,음식 종류 고기 요리,가격대 만원-2만원,2019-12-25,맛있다,77,76,0,1
265,홍대개미,3.0,노원구,주소 서울특별시 노원구 동일로 1414 롯데백화점 노원점 B1F,음식 종류 퓨전 한식,가격대 만원 미만,2021-12-26,별로,19,6,10,3
266,메트로폴리스,3.0,노원구,주소 서울특별시 노원구 동일로178길 11-9 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-24,별로,5,1,3,1
267,에이엔,,노원구,주소 서울특별시 노원구 동일로195길 7,음식 종류 회 / 스시,가격대 3만원-4만원,2020-08-15,별로,7,5,0,2
268,쭈꾸미달인2,,노원구,주소 서울특별시 노원구 상계로5길 3,음식 종류 해산물 요리,가격대 만원-2만원,2022-07-25,맛있다,55,55,0,0
269,하나샤브샤브,,노원구,주소 서울특별시 노원구 동일로203가길 29 브라운스톤중계 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2021-04-13,맛있다,8,7,1,0
270,스시초심,,노원구,주소 서울특별시 노원구 노해로85길 1 1MF,음식 종류 회 / 스시,가격대 4만원 이상,2022-07-16,맛있다,4,4,0,0
271,제임스키친,,노원구,주소 서울특별시 노원구 노해로81길 12-26 삼원빌딩 2F,음식 종류 이탈리안,가격대 만원-2만원,2020-04-11,별로,23,6,12,5
272,스시웨이,,노원구,주소 서울특별시 노원구 동일로 1374 미산빌딩 2F,음식 종류 회 / 스시,가격대 만원-2만원,2020-07-16,별로,7,3,2,2
273,백소정,,노원구,주소 서울특별시 노원구 동일로 1024 1F,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-07-19,맛있다,4,4,0,0
274,리틀파스타,,노원구,주소 서울특별시 노원구 동일로192길 62 2F,음식 종류 기타 양식,가격대 만원-2만원,2020-08-16,괜찮다,16,8,6,2
275,낙원스낵,,노원구,주소 서울특별시 노원구 노해로81길 12-20 민진빌딩 1F,음식 종류 기타 양식,가격대 만원-2만원,2020-02-24,맛있다,16,11,5,0
276,크래버대게나라,,노원구,주소 서울특별시 노원구 한글비석로 326 1F,음식 종류 해산물 요리,가격대 4만원 이상,2022-06-13,맛있다,8,7,1,0
277,카페쉔,,노원구,주소 서울특별시 노원구 동일로184길 52,음식 종류 카페 / 디저트,가격대 만원 미만,2020-03-20,맛있다,6,6,0,0
278,만원수산,,노원구,주소 서울특별시 노원구 덕릉로115다길 74,음식 종류 해산물 요리,가격대 만원-2만원,2019-06-15,맛있다,5,4,1,0
279,잔월,,노원구,주소 서울특별시 노원구 동일로192길 38 B1,가격대 만원-2만원,웹 사이트 식당 홈페이지로 가기,2022-07-27,괜찮다,15,11,3,1
280,뽀스뜨레,,노원구,주소 서울특별시 노원구 공릉로35길 14-25,음식 종류 카페 / 디저트,가격대 만원 미만,2021-12-28,맛있다,12,9,3,0
281,엄마손칼국수,,노원구,주소 서울특별시 노원구 상계로39길 5,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-16,맛있다,10,9,1,0
282,나우키친,,노원구,주소 서울특별시 노원구 한글비석로 254,음식 종류 스테이크 / 바베큐,가격대 만원-2만원,2020-10-12,맛있다,15,15,0,0
283,스시통,,노원구,주소 서울특별시 노원구 동일로 1417,음식 종류 회 / 스시,가격대 만원-2만원,2021-09-03,맛있다,5,3,0,2
284,새마을식당,,노원구,주소 서울특별시 노원구 노해로81길 12-20,음식 종류 고기 요리,가격대 만원-2만원,2022-01-09,맛있다,6,3,2,1
285,매일파스타,,노원구,주소 서울특별시 노원구 동일로203가길 29 브라운스톤 226-227호,음식 종류 기타 양식,가격대 만원-2만원,2020-08-25,별로,15,12,0,3
286,유연카레,,노원구,주소 서울특별시 노원구 공릉로58길 117,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2019-12-05,맛있다,9,7,2,0
287,신가네칼국수,,노원구,주소 서울특별시 노원구 공릉로59나길 78-14,음식 종류 국수 / 면 요리,가격대 만원 미만,2021-12-22,맛있다,7,7,0,0
288,어원일식,,노원구,주소 서울특별시 노원구 한글비석로 254,음식 종류 정통 일식 / 일반 일식,가격대 3만원-4만원,0,0,0,,,
289,잭팟,,노원구,주소 서울특별시 노원구 화랑로53길 14,음식 종류 이탈리안,가격대 2만원-3만원,0,0,0,,,
290,로지다이닝,,노원구,주소 서울특별시 노원구 공릉로43길 18,음식 종류 퓨전 일식,가격대 만원-2만원,2021-07-21,맛있다,12,10,2,0
291,향림,,노원구,주소 서울특별시 노원구 한글비석로 127 마린스포츠센터 2F,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-05-08,맛있다,11,6,2,3
292,샛별제과,,노원구,주소 서울특별시 노원구 상계로9길 23,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-12,맛있다,9,7,1,1
293,원조닭갈비,,노원구,주소 서울특별시 노원구 한글비석로36길 65,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-05-15,맛있다,4,2,2,0
294,하나미돈부리,,노원구,주소 서울특별시 노원구 노해로85길 1 2F,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-03-24,맛있다,5,4,1,0
295,서서방고깃집,,노원구,주소 서울특별시 노원구 동일로 1065 한빌딩,음식 종류 고기 요리,가격대 만원-2만원,2020-11-26,괜찮다,3,2,1,0
296,봉추찜닭,,노원구,주소 서울특별시 노원구 노해로83길 4,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-03-28,맛있다,13,8,5,0
297,베트남노상식당,,노원구,주소 서울특별시 노원구 광운로 46 대동아파트상가 112-113호,음식 종류 베트남 음식,가격대 만원 미만,3 일 전,맛있다,9,4,3,2
298,갤러리카페 봉프레,,노원구,주소 서울특별시 노원구 공릉로41길 15 1F,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,0,,,
299,카페 코스테스,,노원구,주소 서울특별시 노원구 동일로214길 32 한국성서대학교 밀알관 1F,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,7,7,0,0
300,감동식당,,노원구,주소 서울특별시 노원구 한글비석로47길 58 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-05-11,맛있다,6,5,1,0
301,박대박부대찌개,,노원구,주소 서울특별시 노원구 노해로75길 14-12,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,0,0,4,3,0,1
302,시오코,,노원구,주소 서울특별시 노원구 상계로5길 26 B1,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2020-04-11,괜찮다,18,10,6,2
303,곤바,,노원구,주소 서울특별시 노원구 상계로3길 28 6F,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-02-07,괜찮다,8,6,2,0
304,로지스시,,노원구,주소 서울특별시 노원구 동일로192길 87,음식 종류 회 / 스시,가격대 만원-2만원,2021-05-06,맛있다,6,6,0,0
305,플랫커피,,노원구,주소 서울특별시 노원구 공릉로39길 20,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-01,맛있다,5,4,1,0
306,애슐리퀸즈,,노원구,주소 서울특별시 노원구 마들로3길 15 이마트 1F,음식 종류 패밀리 레스토랑,가격대 만원-2만원,2022-04-08,맛있다,1,1,0,0
307,기린,,노원구,주소 서울특별시 노원구 공릉로 209 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-05-21,별로,11,8,2,1
308,새우꺾기,,노원구,주소 서울특별시 노원구 동일로 1062,음식 종류 해산물 요리,가격대 만원-2만원,2020-10-25,맛있다,11,8,2,1
309,1986베이커,,노원구,주소 서울특별시 노원구 노원로34길 66,음식 종류 베이커리,가격대 만원 미만,2019-07-05,맛있다,7,7,0,0
310,애플민트,,노원구,주소 서울특별시 노원구 화랑로51길 38 밀레니엄,음식 종류 이탈리안,가격대 만원 미만,2020-11-26,괜찮다,6,1,5,0
311,구석집,,노원구,주소 서울특별시 노원구 상계로1길 62-10 1F,음식 종류 해산물 요리,가격대 만원-2만원,2022-07-18,맛있다,4,4,0,0
312,리프노즈드아쉬지,,노원구,주소 서울특별시 노원구 동일로178길 11-13,음식 종류 카페 / 디저트,가격대 만원 미만,2021-10-02,맛있다,4,4,0,0
313,사나이뚝배기,,노원구,주소 서울특별시 노원구 공릉로 227,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-28,맛있다,2,2,0,0
314,참누렁소가든,,노원구,주소 서울특별시 노원구 공릉로63길 13,음식 종류 고기 요리,가격대 만원-2만원,0,0,2,1,1,0
315,연어시장,,노원구,주소 서울특별시 노원구 석계로 13 1F,음식 종류 회 / 스시,가격대 만원-2만원,2021-02-16,맛있다,8,7,0,1
316,플로레스테이블,,노원구,주소 서울특별시 노원구 상계로5길 12 동양상가 3F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-30,괜찮다,4,2,2,0
317,숲속왕돈까스,,노원구,주소 서울특별시 노원구 공릉로51길 4,음식 종류 기타 한식,가격대 만원 미만,2022-02-19,맛있다,2,2,0,0
318,바론식당,,노원구,주소 서울특별시 노원구 한글비석로 383,음식 종류 뷔페,가격대 만원 미만,0,0,0,,,
319,유니온커피로스터,,노원구,주소 서울특별시 노원구 동일로198길 72,음식 종류 카페 / 디저트,가격대 만원 미만,2018-07-04,별로,7,5,1,1
320,사카나,,노원구,주소 서울특별시 노원구 덕릉로83길 19-10,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2019-01-24,맛있다,4,3,1,0
321,선학쭈꾸미,,노원구,주소 서울특별시 노원구 상계로3길 29,음식 종류 해산물 요리,가격대 만원-2만원,2020-12-28,맛있다,3,3,0,0
322,푸욱젤라또,,노원구,주소 서울특별시 노원구 상계로9가길 23 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-14,맛있다,3,3,0,0
323,화난덕,,노원구,주소 서울특별시 노원구 노해로85길 10-55 1F 108호,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,0,0,0,,,
324,하노이별,,노원구,주소 서울특별시 노원구 동일로174길 44,음식 종류 베트남 음식,가격대 만원 미만,2020-01-12,별로,10,4,1,5
325,싱싱오징어바다,,노원구,주소 서울특별시 노원구 동일로192길 30,음식 종류 해산물 요리,가격대 만원-2만원,2022-06-05,괜찮다,7,5,2,0
