,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
159,쿠킨스테이크하우스,,동작구,주소 서울특별시 동작구 동작대로27다길 44,음식 종류 스테이크 / 바베큐,가격대 2만원-3만원,2021-08-18,맛있다,18,8,6,4
160,탭하우스어반,4.5,동작구,주소 서울특별시 동작구 동작대로25길 46,음식 종류 치킨 / 호프 / 펍,가격대 만원 미만,2022-01-18,맛있다,9,9,0,0
161,해태기아,,동작구,주소 서울특별시 동작구 노들로 674 노량진수산시장 1F 활어 33호,음식 종류 해산물 요리,가격대 2만원-3만원,2022-03-18,맛있다,8,8,0,0
162,몽소베이커리앤카페,4.5,동작구,주소 서울특별시 동작구 노량진로 132,음식 종류 카페 / 디저트,가격대 만원 미만,2020-03-04,괜찮다,8,4,3,1
163,토리고야,,동작구,주소 서울특별시 동작구 동작대로27가길 31,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2022-06-14,괜찮다,7,2,4,1
164,인생극장쪽갈비,,동작구,주소 서울특별시 동작구 사당로 307-8 1F,음식 종류 고기 요리,가격대 만원-2만원,2 일 전,맛있다,2,2,0,0
165,신남도수산,,동작구,주소 서울특별시 동작구 노들로 674,음식 종류 해산물 요리,가격대 2만원-3만원,0,0,1,1,0,0
166,크래프트비,,동작구,주소 서울특별시 동작구 보라매로 93,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-03-18,맛있다,3,3,0,0
167,수목식당,,동작구,주소 서울특별시 동작구 서달로14나길 28,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2019-08-31,괜찮다,16,8,6,2
168,긴자료코,,동작구,주소 서울특별시 동작구 동작대로1길 30,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-05-30,맛있다,8,8,0,0
169,HAV,,동작구,주소 서울특별시 동작구 현충로 100,음식 종류 칵테일 / 와인,가격대 만원-2만원,2021-07-27,괜찮다,8,2,6,0
170,Oomph,,동작구,주소 서울특별시 동작구 상도로 341-2,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-07-02,맛있다,9,7,2,0
171,모녀신떡&미쓰밀떡,,동작구,주소 서울특별시 동작구 사당로14길 13,음식 종류 기타 한식,가격대 만원 미만,2021-06-28,맛있다,8,7,0,1
172,나귀와플라타너스,,동작구,주소 서울특별시 동작구 흑석로 101-3 3F,음식 종류 카페 / 디저트,가격대 만원 미만,2016-06-30,괜찮다,10,5,4,1
173,콘크리트,,동작구,주소 서울특별시 동작구 동작대로27나길 14,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2022-05-27,맛있다,6,5,1,0
174,신도세기,,동작구,주소 서울특별시 동작구 보라매로5길 43 1F,음식 종류 고기 요리,가격대 2만원-3만원,2022-05-16,괜찮다,4,1,1,2
175,반할,,동작구,주소 서울특별시 동작구 서달로14다길 13,음식 종류 퓨전 일식,가격대 만원-2만원,2020-11-23,괜찮다,9,3,3,3
176,김씨마구로,,동작구,주소 서울특별시 동작구 노들로 674,음식 종류 회 / 스시,가격대 만원-2만원,2019-12-13,괜찮다,7,4,2,1
177,마이트커피,,동작구,주소 서울특별시 동작구 사당로 159 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-08-19,맛있다,2,2,0,0
178,이태리로간고등어,,동작구,주소 서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 2F,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2021-02-17,맛있다,6,4,2,0
179,하늘채,,동작구,주소 서울특별시 동작구 노들로 674,음식 종류 해산물 요리,가격대 3만원-4만원,2021-11-22,괜찮다,4,2,1,1
180,흑수돈,,동작구,주소 서울특별시 동작구 서달로14나길 27,음식 종류 기타 한식,가격대 만원 미만,2019-02-09,맛있다,23,12,10,1
181,커리야,4.1,동작구,주소 서울특별시 동작구 흑석로 97-4 1F,음식 종류 인도 음식,가격대 만원-2만원,2020-08-26,맛있다,13,6,7,0
182,해물포차땅굴,4.6,동작구,주소 서울특별시 동작구 노량진로 126,가격대 만원-2만원,0,2022-03-16,맛있다,11,11,0,0
183,스시류,,동작구,주소 서울특별시 동작구 동작대로7길 92,음식 종류 회 / 스시,가격대 만원-2만원,2021-04-25,맛있다,2,2,0,0
184,전라도회양념,,동작구,주소 서울특별시 동작구 노들로 674 노량진수산시장 2F 16호,음식 종류 해산물 요리,가격대 2만원-3만원,0,0,1,1,0,0
185,미소네,,동작구,주소 서울특별시 동작구 동작대로7길 32,음식 종류 해산물 요리,가격대 2만원-3만원,2021-12-30,맛있다,4,4,0,0
186,일상다반사,4.5,동작구,주소 서울특별시 동작구 동작대로25길 60-1,음식 종류 카페 / 디저트,가격대 만원 미만,2019-12-27,괜찮다,22,17,4,1
187,광주무등산,,동작구,주소 서울특별시 동작구 노들로 688 노량진수산시장,음식 종류 해산물 요리,가격대 2만원-3만원,2021-12-26,맛있다,6,6,0,0
188,사당 토방소곱창,,동작구,주소 서울특별시 동작구 동작대로7길 11,음식 종류 고기 요리,가격대 만원-2만원,2021-05-16,맛있다,2,2,0,0
189,해랑,,동작구,주소 서울특별시 동작구 흑석로 116,음식 종류 회 / 스시,가격대 2만원-3만원,2020-11-19,괜찮다,13,3,7,3
190,빕스,,동작구,주소 서울특별시 동작구 노량진로 2,음식 종류 패밀리 레스토랑,가격대 2만원-3만원,2022-05-01,맛있다,11,3,8,0
191,육촌,,동작구,주소 서울특별시 동작구 동작대로25길 13,음식 종류 고기 요리,가격대 만원-2만원,2022-04-18,괜찮다,10,8,2,0
192,순천집,,동작구,주소 서울특별시 동작구 노량진로 80,음식 종류 해산물 요리,가격대 2만원-3만원,2022-03-22,맛있다,6,6,0,0
193,연가,,동작구,주소 서울특별시 동작구 만양로 89-1,음식 종류 고기 요리,가격대 만원-2만원,2021-11-30,맛있다,2,1,1,0
194,비비엣,,동작구,주소 서울특별시 동작구 사당로 36 1F 101호,음식 종류 베트남 음식,가격대 만원 미만,2021-09-26,괜찮다,2,1,1,0
195,아비꼬,,동작구,주소 서울특별시 동작구 동작대로27길 23,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-06-02,맛있다,17,8,8,1
196,아시안보울,,동작구,주소 서울특별시 동작구 상도로 168,음식 종류 다국적 아시아 음식,가격대 만원 미만,2020-12-21,맛있다,7,6,1,0
197,에프터유,,동작구,주소 서울특별시 동작구 성대로29길 12 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2019-09-29,맛있다,4,2,2,0
198,주전부리,,동작구,주소 서울특별시 동작구 만양로14길 8,음식 종류 전통 주점 / 포차,가격대 만원 미만,2019-11-22,괜찮다,25,18,6,1
199,알렉스플레이스,,동작구,주소 서울특별시 동작구 여의대방로24라길 32,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2021-10-30,맛있다,20,13,6,1
200,타쿠미곤,4.7,서초구,주소 서울특별시 서초구 사평대로18길 10 한국회관 2F,음식 종류 정통 일식 / 일반 일식,가격대 4만원 이상,2022-06-23,괜찮다,61,48,8,5
201,마루심,4.7,서초구,주소 서울특별시 서초구 고무래로10길 10 청구빌딩,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 3만원-4만원,2022-08-03,맛있다,214,166,36,12
202,메종조,4.7,서초구,주소 서울특별시 서초구 반포대로7길 35 공아트빌딩 1F,음식 종류 프랑스 음식,가격대 2만원-3만원,3 일 전,맛있다,26,26,0,0
203,밴건디 스테이크 하우스,4.6,서초구,주소 서울특별시 서초구 사평대로22길 5,음식 종류 스테이크 / 바베큐,가격대 4만원 이상,4 일 전,맛있다,141,124,14,3
204,서관면옥,4.6,서초구,주소 서울특별시 서초구 서초대로56길 11,음식 종류 국수 / 면 요리,가격대 만원-2만원,3 일 전,맛있다,165,138,21,6
205,꿉당,4.6,서초구,주소 서울특별시 서초구 강남대로 615 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-07-10,괜찮다,63,48,11,4
206,스시 윤슬,4.6,서초구,주소 서울특별시 서초구 서초대로 266 B101호,음식 종류 회 / 스시,가격대 4만원 이상,2022-04-09,맛있다,15,14,1,0
207,옥토스,4.6,서초구,주소 서울특별시 서초구 사평대로52길 11 1F,음식 종류 해산물 요리,가격대 4만원 이상,2022-07-06,맛있다,10,10,0,0
208,스시야스다,4.6,서초구,주소 서울특별시 서초구 서초대로58길 18 지에스타워 2F,음식 종류 회 / 스시,가격대 4만원 이상,2022-05-28,맛있다,4,4,0,0
209,소울브레드,4.5,서초구,주소 서울특별시 서초구 바우뫼로7길 27 동양상가,음식 종류 베이커리,가격대 만원 미만,2022-06-30,맛있다,112,98,12,2
210,멘야하나비,4.5,서초구,주소 서울특별시 서초구 강남대로101안길 18-1,음식 종류 라멘 / 소바 / 우동,가격대 만원-2만원,1 시간 전,별로,150,122,18,10
211,노스티모,4.5,서초구,주소 서울특별시 서초구 서초대로 125 201호,음식 종류 세계음식 기타,가격대 만원-2만원,6 일 전,맛있다,30,24,4,2
212,윤,4.5,서초구,주소 서울특별시 서초구 사평대로26길 9-3 Willus 빌딩 2F,음식 종류 프랑스 음식,가격대 3만원-4만원,2022-01-05,맛있다,40,35,3,2
213,딤딤섬,4.5,서초구,주소 서울특별시 서초구 신반포로 176 센트럴시티 호남선 하차장 2F,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-08-05,맛있다,48,35,11,2
214,봉산옥,4.5,서초구,주소 서울특별시 서초구 반포대로8길 5-6 조강빌딩,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,4 시간 전,맛있다,117,89,21,7
215,큐뮬러스,4.5,서초구,주소 서울특별시 서초구 강남대로 299 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-06,별로,47,39,5,3
216,이누식당,4.5,서초구,주소 서울특별시 서초구 서초대로27길 33,음식 종류 이탈리안,가격대 2만원-3만원,2022-03-31,맛있다,47,38,8,1
217,피제리아호키포키,4.5,서초구,주소 서울특별시 서초구 반포대로9길 28 1F,음식 종류 기타 양식,가격대 만원 미만,2022-08-05,맛있다,49,38,8,3
218,더 마고 그릴,4.5,서초구,주소 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 7F,음식 종류 퓨전 양식,가격대 4만원 이상,2022-04-30,맛있다,20,18,2,0
219,크레미엘,4.5,서초구,주소 서울특별시 서초구 양재천로21길 3 디와이빌딩 1F,음식 종류 베이커리,가격대 만원 미만,2022-07-02,맛있다,15,15,0,0
220,FOURB,4.5,서초구,주소 서울특별시 서초구 사평대로 205 1F FP106호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-18,맛있다,18,18,0,0
221,모트32,4.5,서초구,주소 서울특별시 서초구 신반포로 176 3F,음식 종류 퓨전 중식,가격대 4만원 이상,2022-05-31,맛있다,6,6,0,0
222,남부럽지않은고기한상,4.5,서초구,주소 서울특별시 서초구 효령로52길 5,음식 종류 고기 요리,가격대 만원-2만원,2022-07-30,맛있다,6,6,0,0
223,스와니예,4.4,서초구,주소 서울특별시 서초구 반포대로39길 46 스튜디오소,음식 종류 퓨전 양식,가격대 4만원 이상,2022-06-08,맛있다,89,75,8,6
224,루엘드파리,4.4,서초구,주소 서울특별시 서초구 서초중앙로 18 서초쌍용플래티넘 112호,음식 종류 베이커리,가격대 만원 미만,6 일 전,맛있다,174,140,29,5
225,설눈,4.4,서초구,주소 서울특별시 서초구 서초대로46길 20-7,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-07-24,맛있다,84,61,16,7
226,태양커피,4.4,서초구,주소 서울특별시 서초구 서초대로25길 55 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-12,별로,152,122,21,9
227,스시금강,4.4,서초구,주소 서울특별시 서초구 효령로 307 부속12상가 106호,음식 종류 회 / 스시,가격대 4만원 이상,2022-06-22,맛있다,19,16,3,0
228,청류벽,4.4,서초구,주소 서울특별시 서초구 서초대로74길 29 105호,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-07-15,맛있다,66,46,14,6
229,키세츠스시,4.4,서초구,주소 서울특별시 서초구 방배천로4안길 18 1F,음식 종류 회 / 스시,가격대 4만원 이상,2022-07-21,괜찮다,16,15,1,0
230,소이연남,4.4,서초구,주소 서울특별시 서초구 사평대로 205 파미에스테이션 2F,음식 종류 태국 음식,가격대 만원-2만원,2022-06-15,맛있다,101,69,26,6
231,하레,4.4,서초구,주소 서울특별시 서초구 서초중앙로28길 16 1F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-06-18,맛있다,50,42,6,2
232,신사약방,4.4,서초구,주소 서울특별시 서초구 나루터로12길 35 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-07-29,맛있다,13,11,2,0
233,한우다이닝 울릉,4.4,서초구,주소 서울특별시 서초구 서운로 135,음식 종류 고기 요리,가격대 4만원 이상,2021-12-24,맛있다,18,14,2,2
234,무드서울,4.4,서초구,주소 서울특별시 서초구 올림픽대로 2085-14 솔빛섬 1-2F,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-08-05,맛있다,10,10,0,0
235,신숙,4.4,서초구,주소 서울특별시 서초구 법원로3길 21 이정빌딩,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-09,괜찮다,45,39,6,0
236,앙띠크,4.4,서초구,주소 서울특별시 서초구 서초중앙로20길 14,음식 종류 카페 / 디저트,가격대 만원 미만,3 일 전,맛있다,26,22,4,0
237,모멍데모시옹,4.4,서초구,주소 서울특별시 서초구 반포대로3길 31,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-12,맛있다,16,16,0,0
238,제이에스가든,4.4,서초구,주소 서울특별시 서초구 잠원로4길 33-2 스타빌딩 B1,음식 종류 정통 중식 / 일반 중식,가격대 3만원-4만원,2022-07-29,맛있다,19,15,3,1
239,반티엔야오카오위,4.4,서초구,주소 서울특별시 서초구 서초대로73길 12 세계빌딩 1F,음식 종류 기타 중식,가격대 2만원-3만원,2022-07-28,맛있다,23,19,4,0
240,케빈의집,4.4,서초구,주소 서울특별시 서초구 서초대로29길 17-2 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-07-23,맛있다,5,5,0,0
241,금강바비큐,4.4,서초구,주소 서울특별시 서초구 사평대로 349 서초빌딩,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-07-28,맛있다,14,11,2,1
242,시올돈,4.4,서초구,주소 서울특별시 서초구 청두곶길 6-1 1F,음식 종류 까스 요리,가격대 만원-2만원,2022-08-02,맛있다,10,9,1,0
243,태양커피,4.4,서초구,주소 서울특별시 서초구 방배천로 32 송암빌딩 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-14,맛있다,18,16,2,0
244,비스테까,4.4,서초구,주소 서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,음식 종류 카페 / 디저트,가격대 만원-2만원,2022-05-24,맛있다,23,20,3,0
245,스시려 프리미엄,4.3,서초구,주소 서울특별시 서초구 효령로77길 34 아크로텔 2F 206호,음식 종류 회 / 스시,가격대 4만원 이상,2022-08-03,맛있다,50,35,10,5
246,프릳츠,4.3,서초구,주소 서울특별시 서초구 강남대로37길 24-11 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-03,괜찮다,147,114,29,4
247,스시고,4.3,서초구,주소 서울특별시 서초구 사평대로22길 15,음식 종류 회 / 스시,가격대 4만원 이상,2022-02-07,맛있다,65,51,6,8
248,임병주산동칼국수,4.3,서초구,주소 서울특별시 서초구 강남대로37길 63,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-08-02,맛있다,226,162,45,19
249,백년옥,4.3,서초구,주소 서울특별시 서초구 남부순환로 2407,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,3 일 전,별로,224,142,65,17
250,테이블포포,4.3,서초구,주소 서울특별시 서초구 사평대로14길 11 명빌딩,음식 종류 이탈리안,가격대 4만원 이상,2022-08-12,맛있다,40,31,6,3
251,레프레미스,4.3,서초구,주소 서울특별시 서초구 남부순환로337길 36,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-24,맛있다,119,103,15,1
252,베이크,4.3,서초구,주소 서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-30,맛있다,175,152,18,5
253,스시쇼우,4.3,서초구,주소 서울특별시 서초구 사평대로22길 17 2F,음식 종류 회 / 스시,가격대 4만원 이상,2022-06-26,맛있다,23,17,5,1
254,플레이버즈,4.3,서초구,주소 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 2F,음식 종류 뷔페,가격대 4만원 이상,2022-06-19,맛있다,35,31,4,0
255,차알,4.3,서초구,주소 서울특별시 서초구 신반포로 176 파미에스테이션 2F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-07-20,맛있다,91,64,19,8
256,하이디라오,4.3,서초구,주소 서울특별시 서초구 서초대로77길 54 W-TOWER,음식 종류 기타 중식,가격대 2만원-3만원,2022-06-24,맛있다,124,93,21,10
257,볼라레,4.3,서초구,주소 서울특별시 서초구 사평대로20길 8,음식 종류 이탈리안,가격대 2만원-3만원,2022-05-29,괜찮다,89,63,17,9
258,젤라띠젤라띠,4.3,서초구,주소 서울특별시 서초구 신반포로 176 파미에스테이션 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-19,맛있다,170,140,21,9
259,크라이치즈버거,4.3,서초구,주소 서울특별시 서초구 강남대로41길 8,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-26,맛있다,95,74,17,4
260,슈엔,4.3,서초구,주소 서울특별시 서초구 나루터로15길 13,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-08-09,별로,17,15,1,1
261,봇타야산,4.3,서초구,주소 서울특별시 서초구 방배중앙로 214 배원빌딩 2F,음식 종류 철판 요리,가격대 3만원-4만원,2022-02-23,맛있다,21,15,6,0
262,가츠오,4.3,서초구,주소 서울특별시 서초구 서초중앙로20길 21,음식 종류 까스 요리,가격대 만원-2만원,2022-07-17,맛있다,87,55,25,7
263,푸드더즈매터,4.3,서초구,주소 서울특별시 서초구 서래로1길 10 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-06-09,맛있다,25,21,4,0
264,길버트버거앤프라이즈,4.3,서초구,주소 서울특별시 서초구 서초대로42길 96,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-09,괜찮다,103,79,17,7
265,천년식향,4.3,서초구,주소 서울특별시 서초구 효령로 316-1 3F,음식 종류 기타 양식,가격대 4만원 이상,2022-06-07,괜찮다,18,15,3,0
266,제주성산포바당,4.3,서초구,주소 서울특별시 서초구 반포대로26길 70,음식 종류 해산물 요리,가격대 4만원 이상,2022-03-13,맛있다,17,14,2,1
267,10월19일,4.3,서초구,주소 서울특별시 서초구 반포대로3길 31 101호,음식 종류 카페 / 디저트,가격대 2만원-3만원,2022-04-24,맛있다,19,15,4,0
268,비너스본사건너편갈비살,4.3,서초구,주소 서울특별시 서초구 주흥길 82 104호,음식 종류 고기 요리,가격대 2만원-3만원,2022-04-25,맛있다,33,25,6,2
269,라씨에트,4.3,서초구,주소 서울특별시 서초구 서래로6길 6 2F,음식 종류 프랑스 음식,가격대 4만원 이상,2021-07-09,맛있다,20,13,3,4
270,서동한우,4.3,서초구,주소 서울특별시 서초구 서초대로74길 29 1F,음식 종류 고기 요리,가격대 4만원 이상,2022-06-06,맛있다,18,12,6,0
271,리프레셔스,4.3,서초구,주소 서울특별시 서초구 청두곶6길 8 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-07,맛있다,32,31,1,0
272,유나기,4.3,서초구,주소 서울특별시 서초구 신반포로 332 우진빌딩 1F,음식 종류 해산물 요리,가격대 3만원-4만원,2022-07-25,맛있다,13,10,3,0
273,갈쿠리와소쿠리,4.3,서초구,주소 서울특별시 서초구 신반포로45길 50-9 유진빌딩,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-04-25,맛있다,32,28,4,0
274,호피덕,4.3,서초구,주소 서울특별시 서초구 양재천로 135-4,음식 종류 퓨전 양식,가격대 만원-2만원,2022-06-26,맛있다,27,22,5,0
275,3대삼계장인,4.3,서초구,주소 서울특별시 서초구 반포대로28길 56-3 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-08-06,맛있다,24,22,2,0
276,토라도라,4.3,서초구,주소 서울특별시 서초구 논현로31길 56 JCS빌딩,음식 종류 정통 일식 / 일반 일식,가격대 만원-2만원,2022-08-04,맛있다,11,9,2,0
277,손욱정힘불끈황소곱창,4.3,서초구,주소 서울특별시 서초구 서운로 226 서초오피스텔 B1,음식 종류 고기 요리,가격대 만원-2만원,2022-07-29,맛있다,24,20,3,1
278,미국식,4.3,서초구,주소 서울특별시 서초구 동광로24길 50 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-13,맛있다,20,15,4,1
279,홍두깨수타손칼국수,4.3,서초구,주소 서울특별시 서초구 강남대로109길 45-16 대성빌딩,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-05-03,맛있다,6,6,0,0
280,맛집부추곱창,4.3,서초구,주소 서울특별시 서초구 방배천로2길 37,음식 종류 고기 요리,가격대 2만원-3만원,2022-07-22,맛있다,27,23,3,1
281,영스타,4.3,서초구,주소 서울특별시 서초구 서래로8길 1 보스톤빌딩 2F,음식 종류 고기 요리,가격대 만원-2만원,2022-07-27,맛있다,16,13,1,2
282,캔프 치킨,4.3,서초구,주소 서울특별시 서초구 반포대로24길 96 구산빌딩,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2021-03-10,별로,21,19,1,1
283,까르니브라질그릴,4.3,서초구,주소 서울특별시 서초구 방배로 83-9,음식 종류 남미 음식,가격대 3만원-4만원,2022-07-01,맛있다,15,11,4,0
284,강남명전,4.3,서초구,주소 서울특별시 서초구 강남대로65길 12 1F,음식 종류 한정식 / 백반 / 정통 한식,가격대 2만원-3만원,2022-08-06,맛있다,17,13,3,1
285,성천막국수,4.3,서초구,주소 서울특별시 서초구 강남대로 545-12,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-08-05,맛있다,9,8,1,0
286,이딸리아,4.3,서초구,주소 서울특별시 서초구 동광로39길 63 혜정빌라 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-05-29,맛있다,13,11,1,1
287,일미옥,4.3,서초구,주소 서울특별시 서초구 서초대로19길 10-21,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,3 일 전,맛있다,22,17,3,2
288,고메램,4.3,서초구,주소 서울특별시 서초구 강남대로 359 대우도씨에빛 B1,음식 종류 고기 요리,가격대 3만원-4만원,2022-07-27,맛있다,10,9,0,1
289,라바트리,4.3,서초구,주소 서울특별시 서초구 서초대로27길 33 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-08,맛있다,8,8,0,0
290,디토,4.3,서초구,주소 서울특별시 서초구 명달로 94 1F,음식 종류 이탈리안,가격대 3만원-4만원,2022-02-15,맛있다,9,8,1,0
291,룰커피,4.3,서초구,주소 서울특별시 서초구 반포대로7길 16 청목빌딩 1F,가격대 만원 미만,주차 무료주차 가능,2022-07-30,맛있다,9,9,0,0
292,더블딥커피,4.3,서초구,주소 서울특별시 서초구 방배로11길 21 상가 2호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,9,9,0,0
293,한성양꼬치,4.3,서초구,주소 서울특별시 서초구 서초대로50길 63,음식 종류 기타 중식,가격대 만원-2만원,2022-05-30,맛있다,6,6,0,0
294,진대감차돌삼합,4.3,서초구,주소 서울특별시 서초구 강남대로6길 24,음식 종류 고기 요리,가격대 3만원-4만원,2022-05-31,맛있다,14,10,1,3
295,자인뭉티기,4.3,서초구,주소 서울특별시 서초구 강남대로37길 24-7 호원빌딩,음식 종류 고기 요리,가격대 3만원-4만원,2022-02-23,맛있다,10,7,3,0
296,볼빨간딱새우,4.3,서초구,주소 서울특별시 서초구 강남대로101안길 4 1F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,1 일 전,맛있다,7,6,1,0
297,메종엠오,4.2,서초구,주소 서울특별시 서초구 방배로26길 22,음식 종류 베이커리,가격대 만원 미만,1 일 전,맛있다,224,182,34,8
298,로리스더프라임립,4.2,서초구,주소 서울특별시 서초구 서초대로 411 GT타워 3F,음식 종류 스테이크 / 바베큐,가격대 4만원 이상,2022-08-13,괜찮다,194,123,47,24
299,모범갈빗살,4.2,서초구,주소 서울특별시 서초구 서초대로73길 40 104호,음식 종류 고기 요리,가격대 3만원-4만원,2022-07-11,괜찮다,91,73,13,5
300,주,4.2,서초구,주소 서울특별시 서초구 동광로19길 16 복빌딩,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-06-30,맛있다,112,77,31,4
301,서초양식당,4.2,서초구,주소 서울특별시 서초구 서운로 226,음식 종류 세계음식 기타,가격대 3만원-4만원,2021-12-05,맛있다,27,21,3,3
302,한신치킨호프,4.2,서초구,주소 서울특별시 서초구 신반포로23길 30 반원상가,음식 종류 치킨 / 호프 / 펍,가격대 만원 미만,2022-07-21,맛있다,64,55,6,3
303,헬무트커피로스터스,4.2,서초구,주소 서울특별시 서초구 방배천로6길 3-10,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-12,맛있다,46,37,8,1
304,시골야채된장,4.2,서초구,주소 서울특별시 서초구 강남대로69길 11 삼미빌딩 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-07,맛있다,63,41,19,3
305,다피타,4.2,서초구,주소 서울특별시 서초구 효령로 202,음식 종류 이탈리안,가격대 만원-2만원,2021-11-10,맛있다,47,35,10,2
306,카페로우슬로우,4.2,서초구,주소 서울특별시 서초구 방배천로2안길 27 현성,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-16,맛있다,43,33,10,0
307,상아김밥&떡볶이,4.2,서초구,주소 서울특별시 서초구 강남대로95길 47-4,음식 종류 기타 한식,가격대 만원 미만,2022-06-29,맛있다,24,20,4,0
308,오리에,4.2,서초구,주소 서울특별시 서초구 서초대로27길 21 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-08-12,맛있다,21,17,4,0
309,혜장국,4.2,서초구,주소 서울특별시 서초구 사평대로56길 4,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-25,맛있다,23,17,4,2
310,세시셀라팩토리,4.2,서초구,주소 서울특별시 서초구 방배로42길 46 2F,음식 종류 카페 / 디저트,가격대 만원-2만원,2022-05-20,맛있다,16,15,1,0
311,한소반,4.2,서초구,주소 서울특별시 서초구 청계산로 249 한소반,음식 종류 고기 요리,가격대 2만원-3만원,2022-07-14,별로,32,26,4,2
312,바른식시골보쌈감자옹심이,4.2,서초구,주소 서울특별시 서초구 방배천로 12 1F,음식 종류 고기 요리,가격대 2만원-3만원,2022-06-30,맛있다,51,37,9,5
313,멘카오리,4.2,서초구,주소 서울특별시 서초구 사평대로57길 39-2,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,3 일 전,괜찮다,23,19,4,0
314,시올돈,4.2,서초구,주소 서울특별시 서초구 동광로3길 91 103호,음식 종류 까스 요리,가격대 만원-2만원,2022-08-02,맛있다,25,20,3,2
315,카츠8,4.2,서초구,주소 서울특별시 서초구 서초대로74길 11 삼선전자 서초사옥 B1,음식 종류 까스 요리,가격대 만원-2만원,2022-08-04,맛있다,33,23,7,3
316,곤드레집,4.2,서초구,주소 서울특별시 서초구 청룡마을1길 1,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2021-10-20,맛있다,39,29,9,1
